run_id,backend,config,n_concurrency,decision_staleness_prob_s,n_decisive,mean_decisive_latency_ms
concurrency_n20_20260617_221937_kafka_feed15_rep3,kafka,cluster,20,0.0,0,0.0
concurrency_n20_20260617_221937_kafka_feed16_rep3,kafka,cluster,20,32.156965381615166,3,38644.50697833333
concurrency_n20_20260617_221937_kafka_feed17_rep1,kafka,cluster,20,0.0,0,0.0
concurrency_n20_20260617_221937_kafka_feed17_rep3,kafka,cluster,20,0.0,0,0.0
concurrency_n20_20260617_221937_kafka_feed18_rep1,kafka,cluster,20,31.447515565291138,3,37784.07087833333
concurrency_n20_20260617_221937_kafka_feed18_rep2,kafka,cluster,20,0.0,0,0.0
concurrency_n20_20260617_221937_kafka_feed18_rep3,kafka,cluster,20,0.0,0,0.0
concurrency_n20_20260617_221937_kafka_feed19_rep1,kafka,cluster,20,0.0,0,0.0
concurrency_n20_20260617_221937_kafka_feed19_rep3,kafka,cluster,20,0.0,0,0.0
concurrency_n20_20260617_221937_kafka_feed1_rep1,kafka,cluster,20,23.33268646120418,3,28023.135678333336
concurrency_n20_20260617_221937_kafka_feed1_rep2,kafka,cluster,20,18.1945239719,3,21863.925045
concurrency_n20_20260617_221937_kafka_feed1_rep3,kafka,cluster,20,0.0,0,0.0
concurrency_n20_20260617_221937_kafka_feed20_rep1,kafka,cluster,20,0.0,0,0.0
concurrency_n20_20260617_221937_kafka_feed20_rep3,kafka,cluster,20,31.498544080146168,3,37853.891045
concurrency_n20_20260617_221937_kafka_feed2_rep1,kafka,cluster,20,29.314526926207606,3,35224.464745
concurrency_n20_20260617_221937_kafka_feed2_rep2,kafka,cluster,20,0.0,0,0.0
concurrency_n20_20260617_221937_kafka_feed2_rep3,kafka,cluster,20,0.0,0,0.0
concurrency_n20_20260617_221937_kafka_feed3_rep1,kafka,cluster,20,0.0,0,0.0
concurrency_n20_20260617_221937_kafka_feed3_rep2,kafka,cluster,20,18.733534526919836,3,22514.866678333332
concurrency_n20_20260617_221937_kafka_feed3_rep3,kafka,cluster,20,0.0,0,0.0
concurrency_n20_20260617_221937_kafka_feed4_rep2,kafka,cluster,20,12.54208184479467,3,15062.385911666666
concurrency_n20_20260617_221937_kafka_feed4_rep3,kafka,cluster,20,0.0,0,0.0
concurrency_n20_20260617_221937_kafka_feed5_rep2,kafka,cluster,20,18.95867558349134,3,22783.333911666665
concurrency_n20_20260617_221937_kafka_feed5_rep3,kafka,cluster,20,0.0,0,0.0
concurrency_n20_20260617_221937_kafka_feed6_rep1,kafka,cluster,20,0.0,0,0.0
concurrency_n20_20260617_221937_kafka_feed6_rep2,kafka,cluster,20,18.227172762176252,3,21906.689078333333
concurrency_n20_20260617_221937_kafka_feed6_rep3,kafka,cluster,20,31.555950987334832,3,37920.200045
concurrency_n20_20260617_221937_kafka_feed7_rep1,kafka,cluster,20,0.0,0,0.0
concurrency_n20_20260617_221937_kafka_feed7_rep2,kafka,cluster,20,0.0,0,0.0
concurrency_n20_20260617_221937_kafka_feed7_rep3,kafka,cluster,20,27.481390019044355,3,33020.23841166667
concurrency_n20_20260617_221937_kafka_feed8_rep1,kafka,cluster,20,0.0,0,0.0
concurrency_n20_20260617_221937_kafka_feed8_rep2,kafka,cluster,20,0.0,0,0.0
concurrency_n20_20260617_221937_kafka_feed8_rep3,kafka,cluster,20,0.0,0,0.0
concurrency_n20_20260617_221937_kafka_feed9_rep1,kafka,cluster,20,0.0,0,0.0
concurrency_n20_20260617_221937_kafka_feed9_rep2,kafka,cluster,20,0.0,0,0.0
concurrency_n20_20260617_221937_kafka_feed9_rep3,kafka,cluster,20,0.0,0,0.0
concurrency_n20_20260617_221937_redis_feed10_rep1,redis,cluster,20,24.905874834295066,3,29929.312578333334
concurrency_n20_20260617_221937_redis_feed10_rep2,redis,cluster,20,22.751206355199482,3,27342.851444999997
concurrency_n20_20260617_221937_redis_feed10_rep3,redis,cluster,20,17.37252854431082,3,20876.590811666665
concurrency_n20_20260617_221937_redis_feed11_rep1,redis,cluster,20,22.919401139565622,3,27542.205611666668
concurrency_n20_20260617_221937_redis_feed11_rep2,redis,cluster,20,17.96389966227154,3,21588.226411666667
concurrency_n20_20260617_221937_redis_feed11_rep3,redis,cluster,20,19.906384811174178,3,23922.327178333333
concurrency_n20_20260617_221937_redis_feed12_rep1,redis,cluster,20,23.755436917086797,3,28546.647545
concurrency_n20_20260617_221937_redis_feed12_rep2,redis,cluster,20,16.021212997699813,3,19252.521211666666
concurrency_n20_20260617_221937_redis_feed12_rep3,redis,cluster,20,18.927996063501272,3,22745.864778333333
concurrency_n20_20260617_221937_redis_feed13_rep1,redis,cluster,20,24.25735367736773,3,29150.020711666668
concurrency_n20_20260617_221937_redis_feed13_rep2,redis,cluster,20,22.741426991087312,3,27331.150078333332
concurrency_n20_20260617_221937_redis_feed13_rep3,redis,cluster,20,18.026211984621817,3,21661.77927833333
concurrency_n20_20260617_221937_redis_feed14_rep1,redis,cluster,20,24.96444659748954,3,29999.797945
concurrency_n20_20260617_221937_redis_feed14_rep2,redis,cluster,20,17.885310010031958,3,21493.975645
concurrency_n20_20260617_221937_redis_feed14_rep3,redis,cluster,20,17.256392254360236,3,20736.991078333333
concurrency_n20_20260617_221937_redis_feed15_rep1,redis,cluster,20,26.37960122044649,3,31700.51061166667
concurrency_n20_20260617_221937_redis_feed15_rep2,redis,cluster,20,15.502184891885138,3,18628.716411666668
concurrency_n20_20260617_221937_redis_feed15_rep3,redis,cluster,20,19.07992947733292,3,22928.47437833333
concurrency_n20_20260617_221937_redis_feed16_rep1,redis,cluster,20,28.101906937103436,3,33770.38517833333
concurrency_n20_20260617_221937_redis_feed16_rep2,redis,cluster,20,20.40596851817655,3,24524.35501166667
concurrency_n20_20260617_221937_redis_feed16_rep3,redis,cluster,20,18.02120789900541,3,21655.881445
concurrency_n20_20260617_221937_redis_feed17_rep1,redis,cluster,20,24.27124155046713,3,29166.746611666666
concurrency_n20_20260617_221937_redis_feed17_rep2,redis,cluster,20,16.714312710874655,3,20085.65917833333
concurrency_n20_20260617_221937_redis_feed17_rep3,redis,cluster,20,18.0440091712728,3,21683.209145
concurrency_n20_20260617_221937_redis_feed18_rep1,redis,cluster,20,23.14456259406311,3,27812.599845
concurrency_n20_20260617_221937_redis_feed18_rep2,redis,cluster,20,21.434581928699767,3,25760.912744999998
concurrency_n20_20260617_221937_redis_feed18_rep3,redis,cluster,20,18.166682542157407,3,21830.744878333335
concurrency_n20_20260617_221937_redis_feed19_rep1,redis,cluster,20,25.912658445100366,3,31139.576978333334
concurrency_n20_20260617_221937_redis_feed19_rep2,redis,cluster,20,16.505019177139822,3,19834.243745
concurrency_n20_20260617_221937_redis_feed19_rep3,redis,cluster,20,19.177590319986564,3,23045.859711666668
concurrency_n20_20260617_221937_redis_feed1_rep1,redis,cluster,20,26.677476746356824,3,32059.240378333332
concurrency_n20_20260617_221937_redis_feed1_rep2,redis,cluster,20,21.806929042355026,3,26205.933544999996
concurrency_n20_20260617_221937_redis_feed1_rep3,redis,cluster,20,19.706379417689675,3,23681.03751166667
concurrency_n20_20260617_221937_redis_feed20_rep1,redis,cluster,20,23.603363532117164,3,28363.867045000003
concurrency_n20_20260617_221937_redis_feed20_rep2,redis,cluster,20,20.64032352408271,3,24804.852378333333
concurrency_n20_20260617_221937_redis_feed20_rep3,redis,cluster,20,19.923485797486663,3,23942.944311666666
concurrency_n20_20260617_221937_redis_feed2_rep1,redis,cluster,20,23.649710741204316,3,28418.921045
concurrency_n20_20260617_221937_redis_feed2_rep2,redis,cluster,20,18.590702159471903,3,22342.62267833333
concurrency_n20_20260617_221937_redis_feed2_rep3,redis,cluster,20,21.004830681704856,3,25242.125378333334
concurrency_n20_20260617_221937_redis_feed3_rep1,redis,cluster,20,25.155036225801464,3,30228.451944999997
concurrency_n20_20260617_221937_redis_feed3_rep2,redis,cluster,20,16.85861898354732,3,20259.176311666666
concurrency_n20_20260617_221937_redis_feed3_rep3,redis,cluster,20,19.096847870938504,3,22948.267711666664
concurrency_n20_20260617_221937_redis_feed4_rep1,redis,cluster,20,24.01970971913262,3,28864.313911666668
concurrency_n20_20260617_221937_redis_feed4_rep2,redis,cluster,20,15.390376849274993,3,18496.439878333334
concurrency_n20_20260617_221937_redis_feed4_rep3,redis,cluster,20,18.369096177530615,3,22073.53877833333
concurrency_n20_20260617_221937_redis_feed5_rep1,redis,cluster,20,26.14318468560466,3,31416.804911666666
concurrency_n20_20260617_221937_redis_feed5_rep2,redis,cluster,20,21.557946580677964,3,25907.360078333335
concurrency_n20_20260617_221937_redis_feed5_rep3,redis,cluster,20,22.27239127316122,3,26765.884911666664
concurrency_n20_20260617_221937_redis_feed6_rep1,redis,cluster,20,21.683307943829533,3,26055.418011666665
concurrency_n20_20260617_221937_redis_feed6_rep2,redis,cluster,20,16.53049887554164,3,19866.758445000003
concurrency_n20_20260617_221937_redis_feed6_rep3,redis,cluster,20,21.104592318796954,3,25362.018978333334
concurrency_n20_20260617_221937_redis_feed7_rep1,redis,cluster,20,21.816447530648517,3,26215.249545
concurrency_n20_20260617_221937_redis_feed7_rep2,redis,cluster,20,15.73357001152867,3,18909.006678333335
concurrency_n20_20260617_221937_redis_feed7_rep3,redis,cluster,20,19.58255405540168,3,23532.17301166667
concurrency_n20_20260617_221937_redis_feed8_rep1,redis,cluster,20,23.087249923831884,3,27742.708311666665
concurrency_n20_20260617_221937_redis_feed8_rep2,redis,cluster,20,20.442960866891354,3,24569.138345
concurrency_n20_20260617_221937_redis_feed8_rep3,redis,cluster,20,19.461545593889696,3,23386.705845
concurrency_n20_20260617_221937_redis_feed9_rep1,redis,cluster,20,25.133434900535303,3,30202.559811666666
concurrency_n20_20260617_221937_redis_feed9_rep2,redis,cluster,20,17.49750467439668,3,21029.641111666668
concurrency_n20_20260617_221937_redis_feed9_rep3,redis,cluster,20,19.689142898153015,3,23660.30107833333
concurrency_n5_20260617_220037_kafka_feed1_rep1,kafka,single,5,0.019476133375364316,3,23.379811666666665
concurrency_n5_20260617_220037_kafka_feed1_rep2,kafka,single,5,0.011978525689391235,3,14.413678333333335
concurrency_n5_20260617_220037_kafka_feed1_rep3,kafka,single,5,0.017750532190598464,3,21.354145
concurrency_n5_20260617_220037_kafka_feed2_rep1,kafka,single,5,0.01597398504593469,3,19.168878333333332
concurrency_n5_20260617_220037_kafka_feed2_rep2,kafka,single,5,0.009492060217983975,3,11.427878333333332
concurrency_n5_20260617_220037_kafka_feed2_rep3,kafka,single,5,0.018114857330708164,3,21.788278333333334
concurrency_n5_20260617_220037_kafka_feed3_rep1,kafka,single,5,0.015330127104613326,3,18.435545
concurrency_n5_20260617_220037_kafka_feed3_rep2,kafka,single,5,0.012851091019285834,3,15.454044999999999
concurrency_n5_20260617_220037_kafka_feed3_rep3,kafka,single,5,0.012156595893303231,3,14.630544999999998
concurrency_n5_20260617_220037_kafka_feed4_rep1,kafka,single,5,0.019778316223784006,3,23.741145
concurrency_n5_20260617_220037_kafka_feed4_rep2,kafka,single,5,0.01257166798437185,3,15.120745
concurrency_n5_20260617_220037_kafka_feed4_rep3,kafka,single,5,0.018161026103061553,3,21.844578333333335
concurrency_n5_20260617_220037_kafka_feed5_rep1,kafka,single,5,0.019922518525819177,3,23.914178333333336
concurrency_n5_20260617_220037_kafka_feed5_rep2,kafka,single,5,0.015913416789173733,3,19.141178333333333
concurrency_n5_20260617_220037_kafka_feed5_rep3,kafka,single,5,0.019771221469105642,3,23.776611666666668
concurrency_n5_20260617_220037_redis_feed1_rep1,redis,single,5,0.8015150515815348,3,963.9721450000001
concurrency_n5_20260617_220037_redis_feed1_rep2,redis,single,5,0.42376002548454095,3,510.04461166666664
concurrency_n5_20260617_220037_redis_feed1_rep3,redis,single,5,0.9075958333268932,3,1090.6191783333334
concurrency_n5_20260617_220037_redis_feed2_rep1,redis,single,5,0.9085886835815968,3,1092.8654116666667
concurrency_n5_20260617_220037_redis_feed2_rep2,redis,single,5,0.3485487029188066,3,419.554645
concurrency_n5_20260617_220037_redis_feed2_rep3,redis,single,5,0.8868771598348248,3,1065.591845
concurrency_n5_20260617_220037_redis_feed3_rep1,redis,single,5,0.8386706315271697,3,1008.8498783333334
concurrency_n5_20260617_220037_redis_feed3_rep2,redis,single,5,0.4351375478452558,3,523.7409783333334
concurrency_n5_20260617_220037_redis_feed3_rep3,redis,single,5,0.912241741899416,3,1096.2418450000002
concurrency_n5_20260617_220037_redis_feed4_rep1,redis,single,5,0.7850270946973275,3,944.1880783333335
concurrency_n5_20260617_220037_redis_feed4_rep2,redis,single,5,0.3652793063629667,3,439.748445
concurrency_n5_20260617_220037_redis_feed4_rep3,redis,single,5,0.90483502867859,3,1087.161745
concurrency_n5_20260617_220037_redis_feed5_rep1,redis,single,5,0.9111674049288399,3,1095.9421116666665
concurrency_n5_20260617_220037_redis_feed5_rep2,redis,single,5,0.36236948053202533,3,436.16851166666675
concurrency_n5_20260617_220037_redis_feed5_rep3,redis,single,5,0.8859311353184738,3,1064.4623450000001
concurrency_n5_20260617_221240_kafka_feed1_rep1,kafka,cluster,5,8.486219332104612,3,10196.899945
concurrency_n5_20260617_221240_kafka_feed1_rep2,kafka,cluster,5,7.745098134626902,3,9305.240478333333
concurrency_n5_20260617_221240_kafka_feed1_rep3,kafka,cluster,5,9.954038531484619,3,11961.969978333334
concurrency_n5_20260617_221240_kafka_feed2_rep1,kafka,cluster,5,6.956825364851163,3,8359.362745
concurrency_n5_20260617_221240_kafka_feed2_rep2,kafka,cluster,5,7.669984143853021,3,9217.186411666667
concurrency_n5_20260617_221240_kafka_feed2_rep3,kafka,cluster,5,8.927739315510399,3,10727.968145
concurrency_n5_20260617_221240_kafka_feed3_rep1,kafka,cluster,5,8.781990056053939,3,10553.524078333334
concurrency_n5_20260617_221240_kafka_feed3_rep2,kafka,cluster,5,6.356918010633626,3,7640.467811666666
concurrency_n5_20260617_221240_kafka_feed3_rep3,kafka,cluster,5,9.925135178675845,3,11925.431111666667
concurrency_n5_20260617_221240_kafka_feed4_rep1,kafka,cluster,5,8.297896384504257,3,9970.083745000002
concurrency_n5_20260617_221240_kafka_feed4_rep2,kafka,cluster,5,7.9394774536132875,3,9542.486578333332
concurrency_n5_20260617_221240_kafka_feed4_rep3,kafka,cluster,5,11.048099193341434,3,13271.621811666666
concurrency_n5_20260617_221240_kafka_feed5_rep1,kafka,cluster,5,7.383238406198118,3,8872.106711666667
concurrency_n5_20260617_221240_kafka_feed5_rep2,kafka,cluster,5,6.785462256176743,3,8152.631611666667
concurrency_n5_20260617_221240_kafka_feed5_rep3,kafka,cluster,5,11.002424177091317,3,13220.197978333332
concurrency_n5_20260617_221240_redis_feed1_rep1,redis,cluster,5,9.527756932889874,3,11448.111378333333
concurrency_n5_20260617_221240_redis_feed1_rep2,redis,cluster,5,9.484343882485144,3,11397.267444999998
concurrency_n5_20260617_221240_redis_feed1_rep3,redis,cluster,5,11.600992112043297,3,13939.638711666666
concurrency_n5_20260617_221240_redis_feed2_rep1,redis,cluster,5,9.551438930243801,3,11476.592445
concurrency_n5_20260617_221240_redis_feed2_rep2,redis,cluster,5,9.976663329191922,3,11987.241511666667
concurrency_n5_20260617_221240_redis_feed2_rep3,redis,cluster,5,10.027057989783934,3,12049.832878333333
concurrency_n5_20260617_221240_redis_feed3_rep1,redis,cluster,5,9.472577979976295,3,11381.824711666666
concurrency_n5_20260617_221240_redis_feed3_rep2,redis,cluster,5,10.006945219244404,3,12024.455278333335
concurrency_n5_20260617_221240_redis_feed3_rep3,redis,cluster,5,11.60888454881388,3,13949.143278333335
concurrency_n5_20260617_221240_redis_feed4_rep1,redis,cluster,5,9.489345246511942,3,11401.970745
concurrency_n5_20260617_221240_redis_feed4_rep2,redis,cluster,5,10.037202880987968,3,12060.761878333333
concurrency_n5_20260617_221240_redis_feed4_rep3,redis,cluster,5,11.626196114592066,3,13969.868278333335
concurrency_n5_20260617_221240_redis_feed5_rep1,redis,cluster,5,9.668043615691937,3,11616.612911666665
concurrency_n5_20260617_221240_redis_feed5_rep2,redis,cluster,5,9.496826832552525,3,11412.357345000002
concurrency_n5_20260617_221240_redis_feed5_rep3,redis,cluster,5,11.304311783593377,3,13582.823911666666
