event_id,client,t_target_ns,t_wake_ns,t_send_ns,t_after_produce_ns,wake_late_ms,produce_ms
4127d02c-6da9-47dc-b26f-40da7d121a92,redis-py,1784865445608831442,1784865445610120979,1784865445610139048,1784865445610148682,1.289537,0.009634
585a8685-12a2-418f-91a6-4d2a02ad8430,redis-py,1784865448608951447,1784865448611979340,1784865448612029366,1784865448612078892,3.027893,0.049526
54f1c83c-f7c4-4413-8a2a-69aaac9bec05,redis-py,1784865449608991448,1784865449610015786,1784865449610054445,1784865449610104050,1.024338,0.049605
50fa5c47-ce69-41d3-bf4a-29b4f86d02fd,redis-py,1784865449608991448,1784865449610289583,1784865449610301251,1784865449610308092,1.298135,0.006841
93753357-15d4-4424-9899-669adf6f34ea,redis-py,1784865450609031450,1784865450610062048,1784865450610119316,1784865450610160208,1.030598,0.040892
bf8ecf65-adbc-42d1-99f7-c48a6ef2ec06,redis-py,1784865451609071452,1784865451610098279,1784865451610145621,1784865451610176649,1.026827,0.031028
67f9bdbc-8feb-49b2-b7fe-705375aac0db,redis-py,1784865451609071452,1784865451610347670,1784865451610359038,1784865451610366068,1.276218,0.00703
86a2db30-3020-4a3a-af2f-3b1d59b73adc,redis-py,1784865453609151455,1784865453611179102,1784865453611225413,1784865453611259104,2.027647,0.033691
da618d2e-27e6-47f5-ba91-a32d880fc3f3,redis-py,1784865454609191456,1784865454610216997,1784865454610256637,1784865454610289347,1.025541,0.03271
c6085c22-483f-4a4b-a3a7-27fbee22ae65,redis-py,1784865454609191456,1784865454610456403,1784865454610467559,1784865454610474650,1.264947,0.007091
5ecff428-f7e5-4098-a070-003bae61d520,redis-py,1784865454609191456,1784865454610516524,1784865454610524546,1784865454610529304,1.325068,0.004758
a6f33202-5449-458f-8473-9c4274528e11,redis-py,1784865456609271460,1784865456611304827,1784865456611358710,1784865456611397529,2.033367,0.038819
ce0cff7d-de0c-4e19-8496-2dd948d69413,redis-py,1784865457609311461,1784865457610335899,1784865457610374789,1784865457610408340,1.024438,0.033551
ebaf6e35-461e-411b-a4c6-bd8c8807ed4b,redis-py,1784865457609311461,1784865457610580012,1784865457610591249,1784865457610598650,1.268551,0.007401
9a40ee6a-81c2-48c1-b86d-7b611f1cbad9,redis-py,1784865458609351463,1784865458610376483,1784865458610416464,1784865458610450736,1.02502,0.034272
064b72e5-2907-4fec-ae0a-2108f5e8524f,redis-py,1784865458609351463,1784865458610617582,1784865458610628658,1784865458610635549,1.266119,0.006891
bf131dfc-aa54-477b-aa3a-fe427e0f5a4d,redis-py,1784865459609391464,1784865459610419328,1784865459610457807,1784865459610489295,1.027864,0.031488
24fa959e-ad78-4dfb-9cf7-ff352947271c,redis-py,1784865461609471468,1784865461611505127,1784865461611562776,1784865461611603828,2.033659,0.041052
03f103fa-f1fc-463e-87d9-cd3db62d4291,redis-py,1784865461609471468,1784865461611822112,1784865461611833188,1784865461611839558,2.350644,0.00637
da6d72e8-314a-4232-892f-7f2b7aa233da,redis-py,1784865461609471468,1784865461611880490,1784865461611888763,1784865461611893480,2.409022,0.004717
87c20b3f-2fe3-4696-b387-5997a79262eb,redis-py,1784865463609551471,1784865463611578166,1784865463611624947,1784865463611658799,2.026695,0.033852
ce148b24-1185-48a7-bc22-d593e8115f3c,redis-py,1784865463609551471,1784865463611854598,1784865463611865214,1784865463611872685,2.303127,0.007471
f2148745-955f-4ae6-99fc-7eea72344f5c,redis-py,1784865464609591472,1784865464610617548,1784865464610657879,1784865464610689748,1.026076,0.031869
914c3940-48b4-4246-bd08-2b34e8349649,redis-py,1784865465609631474,1784865465610661826,1784865465610706424,1784865465610742779,1.030352,0.036355
87666b3c-fae0-4ec8-a71d-c2d3be7beb84,redis-py,1784865482610311501,1784865482627359058,1784865482627420801,1784865482627466651,17.047557,0.04585
351f7fc6-14b7-46ba-9fb9-04f41961ded3,redis-py,1784865483610351503,1784865483611371721,1784865483611422699,1784865483611460597,1.020218,0.037898
fdc51a4b-28c8-4fce-84e7-171fe7b1d4b6,redis-py,1784865483610351503,1784865483611666892,1784865483611679451,1784865483611686842,1.315389,0.007391
96bd8297-91b0-47fc-a7b2-2c433ec2e694,redis-py,1784865484610391504,1784865484611419536,1784865484611458095,1784865484611493008,1.028032,0.034913
8d0349fb-568c-440c-9069-42adbf1f9c3a,redis-py,1784865484610391504,1784865484611658631,1784865484611668996,1784865484611675717,1.267127,0.006721
47018dac-e300-4c82-be64-a8bc5b624fe0,redis-py,1784865486610471508,1784865486612507119,1784865486612558837,1784865486612598668,2.035611,0.039831
e3fd3a05-da3c-47a0-a92c-2719348c579e,redis-py,1784865486610471508,1784865486612811163,1784865486612822680,1784865486612829881,2.339655,0.007201
6a0f8b8e-4e1b-42ee-b523-30b9a57b096e,redis-py,1784865487610511509,1784865487611541877,1784865487611586145,1784865487611623682,1.030368,0.037537
439b5ce9-bc81-47ba-8976-7bcd6b7de738,redis-py,1784865489610591512,1784865489612619133,1784865489612667006,1784865489612703361,2.027621,0.036355
65bd167c-af9e-4117-a832-2bd3eab41c47,redis-py,1784865489610591512,1784865489612902555,1784865489612913643,1784865489612919892,2.311043,0.006249
d626a450-651a-452f-8bd2-40bd73e5570f,redis-py,1784865490610631514,1784865490611663535,1784865490611708123,1784865490611745180,1.032021,0.037057
437f9130-077f-43ac-81f2-d1c218161259,redis-py,1784865491610671516,1784865491611698218,1784865491611739541,1784865491611773052,1.026702,0.033511
def5f329-5561-402c-a454-962f20833a5e,redis-py,1784865491610671516,1784865491611944954,1784865491611956191,1784865491611962492,1.273438,0.006301
842b2425-b726-4944-88b7-6e59c5144f28,redis-py,1784865492610711517,1784865492611736090,1784865492611777663,1784865492611811235,1.024573,0.033572
df30aec4-f392-4ae8-8617-ebfbcfafc297,redis-py,1784865493610751519,1784865493611776240,1784865493611813217,1784865493611846087,1.024721,0.03287
47099e16-f149-4698-ab0f-18dd33415330,redis-py,1784865493610751519,1784865493612009757,1784865493612019793,1784865493612026272,1.258238,0.006479
36a42e6a-c56b-4d28-9ed5-75fef386b165,redis-py,1784865494610791520,1784865494611818025,1784865494611855913,1784865494611888252,1.026505,0.032339
b7b039ca-bac1-4467-af8e-0fd8796bb6c9,redis-py,1784865495610831522,1784865495611853791,1784865495611895144,1784865495611928044,1.022269,0.0329
5ba85175-4aee-426a-bece-2a16c73e89b7,redis-py,1784865495610831522,1784865495612113708,1784865495612125155,1784865495612139257,1.282186,0.014102
