row_idx,match_id,event_id,period,minute,second,t_sim_seconds,t_emit_offset_s,event_type,team,player,timestamp,possession
117,3895121,8f0fb135-64ca-4757-bca3-ba1087b603b4,1,2,55,175,1.4583333333333333,Ball Receipt*,Bayer Leverkusen,Granit Xhaka,00:02:55.287,9
118,3895121,e5a09532-5dfc-49cd-af7b-898a2bcd2e54,1,2,55,175,1.4583333333333333,Carry,Bayer Leverkusen,Granit Xhaka,00:02:55.287,9
119,3895121,3500b210-b623-4528-be23-af7d1a72b381,1,2,57,177,1.475,Pass,Bayer Leverkusen,Granit Xhaka,00:02:57.459,9
120,3895121,8aec7177-cb70-4a41-92a3-b0e6d8a8bfaa,1,2,58,178,1.4833333333333334,Ball Receipt*,Bayer Leverkusen,Exequiel Alejandro Palacios,00:02:58.315,9
121,3895121,76909fce-321d-4a02-a4d2-e0450722c3e4,1,2,58,178,1.4833333333333334,Carry,Bayer Leverkusen,Exequiel Alejandro Palacios,00:02:58.315,9
122,3895121,869585ce-4495-40af-9f58-b803ab392f52,1,2,59,179,1.4916666666666667,Pass,Bayer Leverkusen,Exequiel Alejandro Palacios,00:02:59.010,9
123,3895121,485d878b-e9f1-4567-9971-3ea0580cf0d0,1,2,59,179,1.4916666666666667,Ball Receipt*,Bayer Leverkusen,Granit Xhaka,00:02:59.968,9
124,3895121,06899416-75b6-4aa5-993c-e28e20bfb3c4,1,2,59,179,1.4916666666666667,Carry,Bayer Leverkusen,Granit Xhaka,00:02:59.968,9
125,3895121,3f7135a5-8b43-4509-a678-389cea76fa3b,1,3,0,180,1.5,Pressure,Freiburg,Maximilian Eggestein,00:03:00.030,9
126,3895121,8ec3c9f8-de5c-411b-8cd6-8e24c336229e,1,3,0,180,1.5,Pass,Bayer Leverkusen,Granit Xhaka,00:03:00.381,9
127,3895121,5362c702-2c5d-4802-b780-2148711f7f60,1,3,1,181,1.5083333333333333,Ball Receipt*,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:03:01.202,9
128,3895121,77cc1f9f-374d-44d5-b5af-2c3b1ecfd536,1,3,1,181,1.5083333333333333,Carry,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:03:01.202,9
129,3895121,dc2f4494-778f-4de7-91cb-4cb3dbb5af6a,1,3,10,190,1.5833333333333333,Pass,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:03:10.819,9
130,3895121,d4ef0347-1d83-466c-ab0b-de30eacd70a4,1,3,11,191,1.5916666666666666,Ball Receipt*,Bayer Leverkusen,Jonathan Tah,00:03:11.893,9
131,3895121,79e47339-3da8-4edc-83eb-c84c56515fe4,1,3,11,191,1.5916666666666666,Carry,Bayer Leverkusen,Jonathan Tah,00:03:11.893,9
132,3895121,4eb4d402-5669-4cdb-81db-1271d5448f1b,1,3,15,195,1.625,Pass,Bayer Leverkusen,Jonathan Tah,00:03:15.476,9
133,3895121,38928839-e8dd-4582-92f7-2522f531fe61,1,3,16,196,1.6333333333333333,Ball Receipt*,Bayer Leverkusen,Odilon Kossonou,00:03:16.321,9
134,3895121,a00e2921-98ee-4756-a5b2-79066976df67,1,3,16,196,1.6333333333333333,Carry,Bayer Leverkusen,Odilon Kossonou,00:03:16.321,9
135,3895121,b01466de-7c33-4b21-a1db-536a15898d01,1,3,17,197,1.6416666666666666,Pass,Bayer Leverkusen,Odilon Kossonou,00:03:17.095,9
136,3895121,af0da08d-c153-492c-91c2-988ff74e077b,1,3,17,197,1.6416666666666666,Ball Receipt*,Bayer Leverkusen,Jeremie Frimpong,00:03:17.893,9
137,3895121,f3700bf4-0863-4684-a153-3c50060f39d0,1,3,17,197,1.6416666666666666,Carry,Bayer Leverkusen,Jeremie Frimpong,00:03:17.893,9
138,3895121,96a7e922-31fd-4041-ab6b-5d8d9eda6545,1,3,18,198,1.65,Miscontrol,Bayer Leverkusen,Jeremie Frimpong,00:03:18.429,9
139,3895121,0a83c4de-06fa-4a56-a2b3-82575cffd17b,1,3,19,199,1.6583333333333334,Ball Recovery,Bayer Leverkusen,Odilon Kossonou,00:03:19.181,9
140,3895121,76a5e150-9453-45e0-bd0b-02d9529f074b,1,3,19,199,1.6583333333333334,Carry,Bayer Leverkusen,Odilon Kossonou,00:03:19.181,9
141,3895121,7a16efb7-ba64-439a-b8d1-4b33341fe52b,1,3,19,199,1.6583333333333334,Pressure,Freiburg,Merlin Röhl,00:03:19.809,9
142,3895121,7da92d0e-971c-43dd-a7f3-2511b29bd57f,1,3,20,200,1.6666666666666667,Pressure,Freiburg,Nicolas Höfler,00:03:20.105,9
143,3895121,1e6bcd21-4a17-4a02-8027-ef9f77b3cd2d,1,3,21,201,1.675,Pass,Bayer Leverkusen,Odilon Kossonou,00:03:21.900,9
144,3895121,9ffe785f-f42b-456b-aef5-a1bc558439dc,1,3,22,202,1.6833333333333333,Ball Receipt*,Bayer Leverkusen,Jonas Hofmann,00:03:22.904,9
145,3895121,922394ef-ca71-4347-b37a-b990f0c16a4d,1,3,22,202,1.6833333333333333,Carry,Bayer Leverkusen,Jonas Hofmann,00:03:22.904,9
146,3895121,795c31a8-defb-40c2-b50c-8c64e3ace87a,1,3,24,204,1.7,Pass,Bayer Leverkusen,Jonas Hofmann,00:03:24.032,9
147,3895121,7b2b97e5-514f-4ee7-852f-e97c2bf0ab46,1,3,24,204,1.7,Ball Receipt*,Bayer Leverkusen,Victor Okoh Boniface,00:03:24.341,9
148,3895121,fddd59c2-b0a0-4602-8c9f-b01f08a4df91,1,3,24,204,1.7,Block,Freiburg,Lukas Kübler,00:03:24.341,9
149,3895121,22dfd210-acd0-430e-b4d4-dbc31415e8a1,1,3,52,232,1.9333333333333333,Pass,Bayer Leverkusen,Alejandro Grimaldo García,00:03:52.728,10
150,3895121,65d4f63b-a154-42e7-b493-e2e11b0ad6eb,1,3,54,234,1.95,Ball Receipt*,Bayer Leverkusen,Victor Okoh Boniface,00:03:54.028,10
151,3895121,d07958f0-8419-4028-89fe-fa3e4ef76e64,1,3,54,234,1.95,Clearance,Freiburg,Lucas Höler,00:03:54.028,10
152,3895121,41f58863-413b-4533-9b9f-5d6895c280f0,1,3,57,237,1.975,Ball Recovery,Bayer Leverkusen,Jeremie Frimpong,00:03:57.659,10
153,3895121,95cf34ad-3378-4698-bd20-49e8851018ae,1,3,57,237,1.975,Carry,Bayer Leverkusen,Jeremie Frimpong,00:03:57.659,10
154,3895121,d164628f-e788-4811-8838-50ad9ab6f1b4,1,3,58,238,1.9833333333333334,Pass,Bayer Leverkusen,Jeremie Frimpong,00:03:58.642,10
155,3895121,af4b9e6b-8ec7-4bb9-aeba-23122365bb5c,1,3,59,239,1.9916666666666667,Ball Receipt*,Bayer Leverkusen,Jonas Hofmann,00:03:59.798,10
156,3895121,b565e8cd-c20f-403e-bb34-d4ac7a08c535,1,3,59,239,1.9916666666666667,Carry,Bayer Leverkusen,Jonas Hofmann,00:03:59.798,10
157,3895121,344782cb-77cb-44cb-95d5-763cc7e3e17f,1,4,2,242,2.0166666666666666,Pass,Bayer Leverkusen,Jonas Hofmann,00:04:02.069,10
158,3895121,dd1f273f-5818-4b79-b7ba-9e9f271b00da,1,4,4,244,2.033333333333333,Ball Receipt*,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:04:04.246,10
159,3895121,4903409b-3b7f-43d0-a8e0-c0edc044665a,1,4,4,244,2.033333333333333,Carry,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:04:04.246,10
160,3895121,13c58c42-4403-4d24-b673-2e462aa98376,1,4,4,244,2.033333333333333,Pressure,Freiburg,Nicolas Höfler,00:04:04.273,10
161,3895121,aefbfac4-fc26-4ef9-957a-87aab634d721,1,4,7,247,2.058333333333333,Pass,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:04:07.445,10
162,3895121,3c3c6ebe-8a92-413d-b985-2ba1fae9a34b,1,4,9,249,2.075,Ball Receipt*,Bayer Leverkusen,Odilon Kossonou,00:04:09.098,10
163,3895121,8ec7e7a3-3e78-4452-ab7c-60de3489eb2a,1,4,9,249,2.075,Carry,Bayer Leverkusen,Odilon Kossonou,00:04:09.098,10
