row_idx,match_id,event_id,period,minute,second,t_sim_seconds,t_emit_offset_s,event_type,team,player,timestamp,possession
660,3895232,4b6e42bb-3f0b-40b9-9354-64ea653cd5f6,1,12,1,721,721.0,Pass,Bayer Leverkusen,Lukáš Hrádecký,00:12:01.857,34
661,3895232,c1480cbb-4dad-487c-a1a8-ec6b32e99146,1,12,3,723,723.0,Ball Receipt*,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:12:03.753,34
662,3895232,6d9d9716-c26b-45e8-9224-67fd17e68dbe,1,12,3,723,723.0,Carry,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:12:03.753,34
663,3895232,963f812e-1c18-49db-807f-91a44059bf45,1,12,4,724,724.0,Pass,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:12:04.744,34
664,3895232,e3a8295f-cbd8-4d01-b7c5-95477d28b532,1,12,5,725,725.0,Pressure,Bayern Munich,Leon Goretzka,00:12:05.470,34
665,3895232,1a51fd05-d8dc-4df5-9a62-320ad491cd39,1,12,5,725,725.0,Ball Receipt*,Bayer Leverkusen,Granit Xhaka,00:12:05.603,34
666,3895232,51c72ace-839d-4b0c-8230-4e87cd0e40b1,1,12,5,725,725.0,Carry,Bayer Leverkusen,Granit Xhaka,00:12:05.603,34
667,3895232,4a9520d2-4d27-4153-beb3-d8e66b7fc14d,1,12,5,725,725.0,Pass,Bayer Leverkusen,Granit Xhaka,00:12:05.767,34
668,3895232,bbf1c328-5bfe-49cd-afb4-041461d76af0,1,12,8,728,728.0,Ball Receipt*,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:12:08.406,34
669,3895232,b0cd4260-9ea8-40b6-861d-c172a563183d,1,12,8,728,728.0,Carry,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:12:08.406,34
670,3895232,6a876231-96fa-498b-9cb2-3dae2dba05e0,1,12,9,729,729.0,Pass,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:12:09.020,34
671,3895232,b50589f1-5070-4b85-bb05-ede23fb35b71,1,12,10,730,730.0,Ball Receipt*,Bayer Leverkusen,Jonathan Tah,00:12:10.839,34
672,3895232,5038be40-469e-457a-96e7-72911354fe25,1,12,10,730,730.0,Carry,Bayer Leverkusen,Jonathan Tah,00:12:10.839,34
673,3895232,6ae68750-5651-4edf-9b05-cd5be695875e,1,12,13,733,733.0,Pass,Bayer Leverkusen,Jonathan Tah,00:12:13.745,34
674,3895232,edf006f3-24a2-44cb-95a6-768ac8ed82d9,1,12,14,734,734.0,Ball Receipt*,Bayer Leverkusen,Piero Martín Hincapié Reyna,00:12:14.605,34
675,3895232,4c4c4303-d068-4406-b8b4-6a44c7a7364c,1,12,14,734,734.0,Carry,Bayer Leverkusen,Piero Martín Hincapié Reyna,00:12:14.605,34
676,3895232,2d18300d-bbf2-4057-886c-049dfd10fc51,1,12,15,735,735.0,Pressure,Bayern Munich,Leroy Sané,00:12:15.183,34
677,3895232,75a8505e-5837-4ce2-9eef-526b7edd83f0,1,12,15,735,735.0,Pass,Bayer Leverkusen,Piero Martín Hincapié Reyna,00:12:15.937,34
678,3895232,378f10ad-e673-490b-bf63-775faf626a0b,1,12,16,736,736.0,Ball Receipt*,Bayer Leverkusen,Robert Andrich,00:12:16.387,34
679,3895232,a5914187-fbe0-41c9-b3dd-dc22a7bd74b3,1,12,16,736,736.0,Carry,Bayer Leverkusen,Robert Andrich,00:12:16.387,34
680,3895232,2aa97d3a-a8d4-4dd5-bab5-558dd0912d63,1,12,16,736,736.0,Pass,Bayer Leverkusen,Robert Andrich,00:12:16.496,34
681,3895232,22d5889e-407c-4fcf-a42a-f3cc883a3c47,1,12,17,737,737.0,Pressure,Bayern Munich,Aleksandar Pavlović,00:12:17.238,34
682,3895232,e7a3f171-5c2e-45e3-bec0-d00948c9f14f,1,12,17,737,737.0,Ball Receipt*,Bayer Leverkusen,Alejandro Grimaldo García,00:12:17.324,34
683,3895232,d47a40d5-a888-47cd-a49c-28f38116564c,1,12,17,737,737.0,Carry,Bayer Leverkusen,Alejandro Grimaldo García,00:12:17.324,34
684,3895232,d6dd676b-3c29-40cb-bbad-c18959dd8cee,1,12,18,738,738.0,Pass,Bayer Leverkusen,Alejandro Grimaldo García,00:12:18.475,34
685,3895232,b49df86a-724c-4071-96cc-3c4ca12b6af8,1,12,19,739,739.0,Ball Receipt*,Bayer Leverkusen,Piero Martín Hincapié Reyna,00:12:19.017,34
686,3895232,418b6669-2ab4-457b-a7f1-f0891c3399d5,1,12,19,739,739.0,Pass,Bayer Leverkusen,Piero Martín Hincapié Reyna,00:12:19.017,34
687,3895232,ad2be68b-798c-402e-aa78-039384a0a531,1,12,19,739,739.0,Ball Receipt*,Bayer Leverkusen,Robert Andrich,00:12:19.868,34
688,3895232,a54344f7-e73d-4015-8f85-0b3d64e4476a,1,12,19,739,739.0,Ball Recovery,Bayern Munich,Jamal Musiala,00:12:19.868,35
689,3895232,5ce9c950-925e-4f48-9728-1da36f497469,1,12,19,739,739.0,Carry,Bayern Munich,Jamal Musiala,00:12:19.868,35
690,3895232,ebdda8b6-d33f-4434-9d34-bf62c0a9f51d,1,12,20,740,740.0,Pressure,Bayer Leverkusen,Piero Martín Hincapié Reyna,00:12:20.470,35
691,3895232,0d8fa98a-3689-44cf-8281-4f20f9d94047,1,12,20,740,740.0,Pass,Bayern Munich,Jamal Musiala,00:12:20.568,35
692,3895232,9c5ded1b-3edb-4a21-9396-0d2737b4b748,1,12,21,741,741.0,Ball Receipt*,Bayern Munich,Leroy Sané,00:12:21.497,35
693,3895232,5d179c40-ba11-4507-8518-9c3a89c400f4,1,12,21,741,741.0,Carry,Bayern Munich,Leroy Sané,00:12:21.497,35
694,3895232,d2e7f884-c482-4800-9272-67e34e786cc9,1,12,22,742,742.0,Pressure,Bayer Leverkusen,Jonathan Tah,00:12:22.423,35
695,3895232,8754769f-bd78-4525-8836-037dce84cc15,1,12,22,742,742.0,Pass,Bayern Munich,Leroy Sané,00:12:22.629,35
696,3895232,60cd62d7-0fcd-4131-892a-517755bc70ca,1,12,23,743,743.0,Ball Receipt*,Bayern Munich,Leon Goretzka,00:12:23.324,35
697,3895232,163cf78e-60f8-48b2-bf71-d6627485237b,1,12,23,743,743.0,Shot,Bayern Munich,Leon Goretzka,00:12:23.400,35
698,3895232,cdf9a673-b42b-43fc-907a-9a7b3d888655,1,12,24,744,744.0,Goal Keeper,Bayer Leverkusen,Lukáš Hrádecký,00:12:24.799,35
699,3895232,4cae0350-68f4-4aa5-b4da-bed77d4d54a2,1,12,42,762,762.0,Pass,Bayer Leverkusen,Lukáš Hrádecký,00:12:42.864,36
700,3895232,019d9543-3f2a-437e-a844-81a4c9dd169f,1,12,45,765,765.0,Ball Receipt*,Bayer Leverkusen,Piero Martín Hincapié Reyna,00:12:45.422,36
701,3895232,4bb4feee-464c-45ad-8e33-c6e4e5509e66,1,12,45,765,765.0,Pass,Bayer Leverkusen,Piero Martín Hincapié Reyna,00:12:45.422,36
702,3895232,75410a41-2666-4331-b0ec-d6f8aa91539d,1,12,47,767,767.0,Ball Receipt*,Bayer Leverkusen,Alejandro Grimaldo García,00:12:47.260,36
703,3895232,ba4fd863-72af-4a66-9abc-12dd2a46202e,1,12,47,767,767.0,Pass,Bayern Munich,Noussair Mazraoui,00:12:47.260,36
704,3895232,a3d0aeb5-a50e-451d-990f-30c39074634b,1,12,48,768,768.0,Pressure,Bayer Leverkusen,Robert Andrich,00:12:48.683,36
705,3895232,887da25b-e242-4517-8afc-2bf7d597734f,1,12,48,768,768.0,Ball Receipt*,Bayern Munich,Leroy Sané,00:12:48.851,36
706,3895232,76d4fc99-217d-4a92-a544-673b62c0df15,1,12,48,768,768.0,Carry,Bayern Munich,Leroy Sané,00:12:48.851,36
707,3895232,1a5548aa-567c-4dfb-ba40-a6b51649bcdc,1,12,48,768,768.0,Pass,Bayern Munich,Leroy Sané,00:12:48.891,36
708,3895232,8ed926b4-865d-4ac2-9968-79410774caf1,1,12,49,769,769.0,Ball Receipt*,Bayern Munich,Aleksandar Pavlović,00:12:49.852,36
709,3895232,72c20489-aea5-4652-9b12-d787f9ab4bdb,1,12,49,769,769.0,Pass,Bayer Leverkusen,Alejandro Grimaldo García,00:12:49.852,36
710,3895232,28f35d02-19c0-4ee3-a79c-838a97e8908d,1,12,50,770,770.0,Ball Receipt*,Bayer Leverkusen,Piero Martín Hincapié Reyna,00:12:50.926,36
711,3895232,71791f21-fa79-486f-9cc9-f23dc8876114,1,12,50,770,770.0,Carry,Bayer Leverkusen,Piero Martín Hincapié Reyna,00:12:50.926,36
712,3895232,b0915e63-c73e-4100-b6ab-2a72a16546cb,1,12,51,771,771.0,Pass,Bayer Leverkusen,Piero Martín Hincapié Reyna,00:12:51.594,36
713,3895232,ec66920c-1b3b-4852-8dc8-357de02e410d,1,12,52,772,772.0,Ball Receipt*,Bayer Leverkusen,Granit Xhaka,00:12:52.413,36
714,3895232,8401bf20-632a-40a4-83ae-d9dd05a72bfe,1,12,52,772,772.0,Carry,Bayer Leverkusen,Granit Xhaka,00:12:52.413,36
715,3895232,caa6f01c-88b2-450f-9232-a1bfe154c5cc,1,12,56,776,776.0,Pass,Bayer Leverkusen,Granit Xhaka,00:12:56.613,36
716,3895232,ac731f0b-0a6d-4407-8378-e7162beaac7a,1,12,58,778,778.0,Ball Receipt*,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:12:58.395,36
717,3895232,96db9463-27b3-4d21-bd35-6d969dce206b,1,12,58,778,778.0,Carry,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:12:58.395,36
718,3895232,9522ecc1-9c45-4855-b176-bb9773b56cea,1,13,2,782,782.0,Pass,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:13:02.429,36
719,3895232,fa43f9c1-7a2a-4d8e-9da1-70ea9463586d,1,13,3,783,783.0,Ball Receipt*,Bayer Leverkusen,Granit Xhaka,00:13:03.263,36
720,3895232,ddd6ef6b-d03a-4e9e-856e-010596d30204,1,13,3,783,783.0,Carry,Bayer Leverkusen,Granit Xhaka,00:13:03.263,36
721,3895232,aa5799ad-1876-4a46-a299-cc6a1ab077dd,1,13,3,783,783.0,Pressure,Bayern Munich,Harry Kane,00:13:03.431,36
722,3895232,41d39adf-03e4-4157-9a13-1928ffb31b2f,1,13,3,783,783.0,Pass,Bayer Leverkusen,Granit Xhaka,00:13:03.948,36
723,3895232,b27e11e6-5c58-4de9-b670-6e6459d1e5a6,1,13,4,784,784.0,Ball Receipt*,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:13:04.623,36
724,3895232,f08fa1c0-c792-4c49-b7b2-dc9db976ce25,1,13,4,784,784.0,Carry,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:13:04.623,36
725,3895232,f3070feb-81d6-497f-b44f-24a1058c0faf,1,13,5,785,785.0,Pressure,Bayern Munich,Jamal Musiala,00:13:05.159,36
726,3895232,064ad6a9-5f4d-40e1-99e9-3258bdd70645,1,13,5,785,785.0,Pass,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:13:05.523,36
727,3895232,2448e41e-cfab-4270-a312-ae90422400d4,1,13,7,787,787.0,Ball Receipt*,Bayer Leverkusen,Lukáš Hrádecký,00:13:07.044,36
728,3895232,3993eece-1e2f-4318-979d-85cde2a78ff9,1,13,7,787,787.0,Carry,Bayer Leverkusen,Lukáš Hrádecký,00:13:07.044,36
729,3895232,fcaaf980-c58a-44ae-9e8b-717a5419f048,1,13,9,789,789.0,Pass,Bayer Leverkusen,Lukáš Hrádecký,00:13:09.068,36
730,3895232,788edf9b-cf78-4455-8af7-e0bb5a27c414,1,13,10,790,790.0,Ball Receipt*,Bayer Leverkusen,Jonathan Tah,00:13:10.551,36
731,3895232,fcf20e0b-de96-42a0-b0e7-78d92768a713,1,13,10,790,790.0,Carry,Bayer Leverkusen,Jonathan Tah,00:13:10.551,36
732,3895232,e7dbe2f1-da9c-41c6-ab6c-c87daa418bae,1,13,11,791,791.0,Pass,Bayer Leverkusen,Jonathan Tah,00:13:11.574,36
733,3895232,de73e259-22ee-4725-8c1f-7beb97f9e38c,1,13,12,792,792.0,Ball Receipt*,Bayer Leverkusen,Granit Xhaka,00:13:12.400,36
734,3895232,22979d51-7052-421d-b549-a45a049e51c8,1,13,12,792,792.0,Pass,Bayer Leverkusen,Granit Xhaka,00:13:12.400,36
735,3895232,263bdc65-4b0c-4a6c-9680-be298ab4ca9b,1,13,13,793,793.0,Ball Receipt*,Bayer Leverkusen,Piero Martín Hincapié Reyna,00:13:13.766,36
736,3895232,c98a9112-aea9-4e18-9858-23a4505665ac,1,13,13,793,793.0,Carry,Bayer Leverkusen,Piero Martín Hincapié Reyna,00:13:13.766,36
737,3895232,19b95b1d-41ad-4912-880b-36ae2c9b6d6a,1,13,14,794,794.0,Pressure,Bayern Munich,Noussair Mazraoui,00:13:14.297,36
738,3895232,f5e101cf-82d4-4081-8564-5acc1fa1e137,1,13,14,794,794.0,Pass,Bayer Leverkusen,Piero Martín Hincapié Reyna,00:13:14.856,36
739,3895232,2e20e52f-1668-484b-8347-183c3b98c8d2,1,13,15,795,795.0,Ball Receipt*,Bayer Leverkusen,Granit Xhaka,00:13:15.685,36
740,3895232,9f9b7ec9-6692-41c9-859c-5d4a2d44806e,1,13,15,795,795.0,Carry,Bayer Leverkusen,Granit Xhaka,00:13:15.685,36
741,3895232,81b66488-902b-43ea-8dd7-2b733c2134c7,1,13,15,795,795.0,Pass,Bayer Leverkusen,Granit Xhaka,00:13:15.688,36
742,3895232,dc6a1dd0-5211-4813-ad09-ee512126dfd8,1,13,16,796,796.0,Pressure,Bayern Munich,Eric Dier,00:13:16.961,36
743,3895232,d1a5bdb0-6255-4954-aad7-895a9bf985b6,1,13,17,797,797.0,Ball Receipt*,Bayer Leverkusen,Amine Adli,00:13:17.164,36
744,3895232,cd781192-4e16-4810-b735-74f825360812,1,13,17,797,797.0,Carry,Bayer Leverkusen,Amine Adli,00:13:17.164,36
745,3895232,b8424ba4-d93b-4826-a6e7-169f3b295d50,1,13,17,797,797.0,Pass,Bayer Leverkusen,Amine Adli,00:13:17.253,36
746,3895232,da4ab1f7-f588-4da1-9348-0773b0014e5e,1,13,20,800,800.0,Ball Receipt*,Bayer Leverkusen,Alejandro Grimaldo García,00:13:20.516,36
747,3895232,4e2f104a-22e7-43fd-8490-26b32b884730,1,13,20,800,800.0,Ball Recovery,Bayern Munich,Dayotchanculle Upamecano,00:13:20.516,37
748,3895232,6a01c9ea-d138-4683-8caa-267801a37d2b,1,13,20,800,800.0,Carry,Bayern Munich,Dayotchanculle Upamecano,00:13:20.516,37
749,3895232,b9d24fae-ee40-483c-bc27-f3e7b1293b52,1,13,23,803,803.0,Pass,Bayern Munich,Dayotchanculle Upamecano,00:13:23.327,37
750,3895232,2d86907a-da62-45e6-9c84-c92ab9bc0b07,1,13,25,805,805.0,Ball Receipt*,Bayern Munich,Manuel Neuer,00:13:25.059,37
751,3895232,0fc631cc-428c-4b2f-b004-9cab5326b706,1,13,25,805,805.0,Carry,Bayern Munich,Manuel Neuer,00:13:25.059,37
752,3895232,91cac900-7bbe-41a7-a1dc-e8f46cee909d,1,13,26,806,806.0,Pressure,Bayer Leverkusen,Amine Adli,00:13:26.655,37
753,3895232,65c382cc-bd20-4f3f-af80-63b9cb17bb70,1,13,27,807,807.0,Pass,Bayern Munich,Manuel Neuer,00:13:27.127,37
754,3895232,5103d664-cfe4-455f-a4e1-e0b6351975ae,1,13,28,808,808.0,Ball Receipt*,Bayern Munich,Min Jae Kim,00:13:28.832,37
755,3895232,1adff805-efb6-4337-8534-247c3505dbf0,1,13,28,808,808.0,Carry,Bayern Munich,Min Jae Kim,00:13:28.832,37
756,3895232,ed05c4b7-483d-41ff-8241-59544f07774b,1,13,29,809,809.0,Pressure,Bayer Leverkusen,Nathan Tella,00:13:29.679,37
757,3895232,60b6aed1-ccdf-4fa0-8e0b-6a972ca23ff4,1,13,29,809,809.0,Pass,Bayern Munich,Min Jae Kim,00:13:29.793,37
758,3895232,a5a40204-50ad-4c5b-8f1e-c4274f7fd296,1,13,30,810,810.0,Ball Receipt*,Bayern Munich,Sacha Boey,00:13:30.937,37
759,3895232,43d179d3-a90b-4bbe-843f-3357706ff4c9,1,13,30,810,810.0,Carry,Bayern Munich,Sacha Boey,00:13:30.937,37
760,3895232,88e73dd9-0cf3-4945-92c2-501ba2d2648f,1,13,31,811,811.0,Pressure,Bayer Leverkusen,Josip Stanišić,00:13:31.137,37
761,3895232,3b6b3c29-b5e2-458b-a8b8-e65c9218b3ba,1,13,38,818,818.0,Pressure,Bayer Leverkusen,Florian Wirtz,00:13:38.094,37
762,3895232,89f91466-fbaa-4cb7-86da-05494fd4f370,1,13,38,818,818.0,Dribble,Bayern Munich,Sacha Boey,00:13:38.911,37
763,3895232,032314e4-3d9c-4db5-90c7-89aa5004dbb4,1,13,38,818,818.0,Duel,Bayer Leverkusen,Florian Wirtz,00:13:38.911,37
764,3895232,26f64e7d-aba8-4300-9d83-f862c71cee31,1,14,0,840,840.0,Pass,Bayern Munich,Sacha Boey,00:14:00.966,38
765,3895232,480ceb19-f604-4533-b530-3830c83ef3e5,1,14,1,841,841.0,Clearance,Bayer Leverkusen,Robert Andrich,00:14:01.401,38
766,3895232,e6c9da6b-d343-4a66-85cc-e96ab1a04765,1,14,13,853,853.0,Pass,Bayern Munich,Sacha Boey,00:14:13.580,39
767,3895232,52d12401-b067-45c5-b0bf-9c012f17cf00,1,14,14,854,854.0,Pressure,Bayer Leverkusen,Josip Stanišić,00:14:14.238,39
768,3895232,928f8c7a-10c0-46cd-a1ec-21c451d8f484,1,14,14,854,854.0,Ball Receipt*,Bayern Munich,Jamal Musiala,00:14:14.455,39
769,3895232,d595ab17-9954-4f21-b0ab-c38153e47e6e,1,14,14,854,854.0,Carry,Bayern Munich,Jamal Musiala,00:14:14.455,39
770,3895232,fbfd0bfa-828a-45a6-87cc-9fcfd9972cf2,1,14,15,855,855.0,Pass,Bayern Munich,Jamal Musiala,00:14:15.403,39
771,3895232,39ec4e79-8272-4549-a600-5254489f64f7,1,14,16,856,856.0,Ball Receipt*,Bayern Munich,Min Jae Kim,00:14:16.786,39
772,3895232,cce7d21a-94d5-4e58-b7f0-74f3a9b99f1e,1,14,16,856,856.0,Carry,Bayern Munich,Min Jae Kim,00:14:16.786,39
773,3895232,b1146496-fbda-4d1f-8333-2d657a3dc69f,1,14,17,857,857.0,Pass,Bayern Munich,Min Jae Kim,00:14:17.647,39
774,3895232,e0d56c5d-af44-4815-aa0c-e74a069caf41,1,14,18,858,858.0,Pressure,Bayer Leverkusen,Amine Adli,00:14:18.702,39
775,3895232,4ce024bd-2fb2-4d0a-81d1-96e7b35b69da,1,14,19,859,859.0,Ball Receipt*,Bayern Munich,Manuel Neuer,00:14:19.142,39
776,3895232,6872dd0d-50a1-47b7-93b4-c0099a51847c,1,14,19,859,859.0,Pass,Bayern Munich,Manuel Neuer,00:14:19.142,39
777,3895232,c511a4c4-e1f0-4202-9f44-ac7dce9708d1,1,14,21,861,861.0,Pass,Bayer Leverkusen,Robert Andrich,00:14:21.392,39
778,3895232,807b0323-d47f-4717-ac95-6cdbe5e242f2,1,14,22,862,862.0,Pressure,Bayern Munich,Sacha Boey,00:14:22.367,39
779,3895232,6bebb8b5-9b8e-40c7-bd52-d1d276d118b2,1,14,22,862,862.0,Ball Receipt*,Bayer Leverkusen,Nathan Tella,00:14:22.483,39
780,3895232,07362d21-cd63-4640-a87f-abcfb3b0d7a6,1,14,22,862,862.0,Pass,Bayer Leverkusen,Nathan Tella,00:14:22.483,39
781,3895232,8703d29f-4f41-474a-97fd-44428bc7db64,1,14,24,864,864.0,Ball Receipt*,Bayer Leverkusen,Josip Stanišić,00:14:24.761,39
782,3895232,1f197a59-13cd-4909-9e9e-19899a914d14,1,14,36,876,876.0,Pass,Bayern Munich,Sacha Boey,00:14:36.192,40
783,3895232,f987d7a4-5dd0-490f-aeb1-2a315a04bcf3,1,14,36,876,876.0,Pressure,Bayer Leverkusen,Florian Wirtz,00:14:36.591,40
784,3895232,44b703ba-4cf6-4797-ac51-1961d7b83f5f,1,14,37,877,877.0,Ball Receipt*,Bayern Munich,Aleksandar Pavlović,00:14:37.060,40
785,3895232,bdb9317e-e19c-4a12-82af-1e53ba0224e2,1,14,37,877,877.0,Carry,Bayern Munich,Aleksandar Pavlović,00:14:37.060,40
786,3895232,a0214668-7955-400a-9f18-1374b4ac5ebd,1,14,37,877,877.0,Miscontrol,Bayern Munich,Aleksandar Pavlović,00:14:37.927,40
787,3895232,10467bbb-5b80-4511-9542-e1afce2cf321,1,14,39,879,879.0,Pass,Bayer Leverkusen,Florian Wirtz,00:14:39.244,41
788,3895232,4681abeb-64e3-42f3-9b1b-ae4da7cfb275,1,14,42,882,882.0,Ball Receipt*,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:14:42.165,41
789,3895232,4ddf34e3-403d-4281-bfdd-15f34e037123,1,14,42,882,882.0,Carry,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:14:42.165,41
790,3895232,242c34e4-c166-45eb-a34d-1d7e9bd13bcf,1,14,44,884,884.0,Pass,Bayer Leverkusen,Edmond Fayçal Tapsoba,00:14:44.128,41
791,3895232,afb664c5-bd93-40b8-a284-0877b01f4c03,1,14,45,885,885.0,Ball Receipt*,Bayer Leverkusen,Granit Xhaka,00:14:45.262,41
792,3895232,9a9e4f11-e45d-456e-8526-b60bc4537639,1,14,45,885,885.0,Carry,Bayer Leverkusen,Granit Xhaka,00:14:45.262,41
793,3895232,fa57fd68-afce-4d35-acf9-198daacc4a20,1,14,45,885,885.0,Pressure,Bayern Munich,Harry Kane,00:14:45.796,41
794,3895232,3dab0837-fb52-4f1b-a97f-3334363764c0,1,14,45,885,885.0,Pass,Bayer Leverkusen,Granit Xhaka,00:14:45.882,41
795,3895232,b6dfdeb3-e68e-49aa-b624-e696975b8a53,1,14,47,887,887.0,Ball Receipt*,Bayer Leverkusen,Josip Stanišić,00:14:47.481,41
796,3895232,8fd1d526-5cf8-4eeb-97c0-7508578140cf,1,14,47,887,887.0,Pass,Bayer Leverkusen,Josip Stanišić,00:14:47.481,41
797,3895232,5ec9ab0a-0cd1-4ed2-85e3-0865a6eefa7b,1,14,48,888,888.0,Ball Receipt*,Bayer Leverkusen,Florian Wirtz,00:14:48.349,41
798,3895232,b7b784cf-58bf-4a56-a6ff-55eb8ea9237c,1,14,48,888,888.0,Carry,Bayer Leverkusen,Florian Wirtz,00:14:48.349,41
799,3895232,7ca4fef6-d584-4734-b482-c277a8497401,1,14,48,888,888.0,Pressure,Bayern Munich,Jamal Musiala,00:14:48.955,41
800,3895232,bf5a21af-8a10-4b44-b836-be1cb66692e4,1,14,49,889,889.0,Pass,Bayer Leverkusen,Florian Wirtz,00:14:49.147,41
801,3895232,d8dd434c-59d5-4a6b-84ec-e0c2229eba09,1,14,50,890,890.0,Ball Receipt*,Bayer Leverkusen,Nathan Tella,00:14:50.393,41
802,3895232,5c974d43-ee6f-42f1-af40-a89a3ba5d648,1,14,50,890,890.0,Carry,Bayer Leverkusen,Nathan Tella,00:14:50.393,41
803,3895232,c70aa300-4ba5-4743-a2fa-f1fba48369f8,1,14,55,895,895.0,Pass,Bayer Leverkusen,Nathan Tella,00:14:55.832,41
804,3895232,613aabfd-9956-463c-ae59-5df817288980,1,14,55,895,895.0,Ball Receipt*,Bayer Leverkusen,Amine Adli,00:14:55.922,41
805,3895232,fbabcdbd-f097-4fb5-9257-79c79079c038,1,14,55,895,895.0,Block,Bayern Munich,Min Jae Kim,00:14:55.922,41
806,3895232,6e8c600a-e165-4442-884e-cebf8f8ccec4,1,14,57,897,897.0,Ball Recovery,Bayern Munich,Manuel Neuer,00:14:57.223,41
807,3895232,afd313d2-0d26-483c-bfa3-3785c633a633,1,14,57,897,897.0,Carry,Bayern Munich,Manuel Neuer,00:14:57.223,41
808,3895232,75976ac6-9a78-456a-9d5a-be256ebee51c,1,15,12,912,912.0,Pass,Bayern Munich,Manuel Neuer,00:15:12.017,41
809,3895232,faa4e094-7de7-4e8b-8a59-b865064bb9b8,1,15,13,913,913.0,Ball Receipt*,Bayern Munich,Jamal Musiala,00:15:13.838,41
810,3895232,bb51a516-ebb3-44d5-b0d6-b4a215466a9e,1,15,13,913,913.0,Carry,Bayern Munich,Jamal Musiala,00:15:13.838,41
811,3895232,f30671f0-080d-420b-9785-a2885da5e280,1,15,14,914,914.0,Miscontrol,Bayern Munich,Jamal Musiala,00:15:14.059,41
812,3895232,0cee3eb4-9495-4782-b09e-f8041a4bfb0f,1,15,14,914,914.0,Ball Recovery,Bayer Leverkusen,Robert Andrich,00:15:14.898,41
813,3895232,0ab55ab8-406a-4e22-88f7-1fc668004560,1,15,14,914,914.0,Carry,Bayer Leverkusen,Robert Andrich,00:15:14.898,41
814,3895232,2b0803e5-b309-4135-a3d3-9e5925026dd3,1,15,16,916,916.0,Pass,Bayer Leverkusen,Robert Andrich,00:15:16.575,41
815,3895232,2646601d-8194-4efc-8a28-b1818f8d67c6,1,15,18,918,918.0,Ball Receipt*,Bayer Leverkusen,Florian Wirtz,00:15:18.826,41
816,3895232,ef829938-f670-472d-b614-d91b62e44ed2,1,15,18,918,918.0,Ball Recovery,Bayern Munich,Manuel Neuer,00:15:18.826,42
817,3895232,6b20aec2-298c-4be5-baf9-0ec2af04c0d8,1,15,18,918,918.0,Carry,Bayern Munich,Manuel Neuer,00:15:18.826,42
818,3895232,8d6e10db-63cb-4402-9226-1a4eab945aba,1,15,21,921,921.0,Pass,Bayern Munich,Manuel Neuer,00:15:21.841,42
819,3895232,5062da6e-fd46-4741-bd2f-da2621c45289,1,15,24,924,924.0,Ball Receipt*,Bayern Munich,Eric Dier,00:15:24.015,42
820,3895232,a8f2f598-21d6-4a97-8282-d8ddd69ddb21,1,15,24,924,924.0,Carry,Bayern Munich,Eric Dier,00:15:24.015,42
821,3895232,afc9e5bd-8b19-4ab1-9aec-e99aca8ad093,1,15,25,925,925.0,Pass,Bayern Munich,Eric Dier,00:15:25.220,42
822,3895232,77315062-8df6-426e-9ddd-56af3a813e81,1,15,26,926,926.0,Ball Receipt*,Bayern Munich,Leon Goretzka,00:15:26.468,42
823,3895232,784779b8-ff8b-4879-8e3a-bd84b3b294e9,1,15,26,926,926.0,Carry,Bayern Munich,Leon Goretzka,00:15:26.468,42
824,3895232,db6c2b95-bd3e-4400-a950-310eb34e2351,1,15,29,929,929.0,Pass,Bayern Munich,Leon Goretzka,00:15:29.218,42
825,3895232,64b6ebc7-c919-477f-9793-3818f6e47ca0,1,15,30,930,930.0,Ball Receipt*,Bayern Munich,Dayotchanculle Upamecano,00:15:30.868,42
826,3895232,e1491707-56e4-4e06-a5d7-50bd872b8fd3,1,15,30,930,930.0,Carry,Bayern Munich,Dayotchanculle Upamecano,00:15:30.868,42
827,3895232,d1a85936-0294-4c3a-bc2d-e26b794048f1,1,15,31,931,931.0,Pressure,Bayer Leverkusen,Amine Adli,00:15:31.608,42
828,3895232,ab772180-3b85-45b1-b751-9f147d7560e1,1,15,32,932,932.0,Pass,Bayern Munich,Dayotchanculle Upamecano,00:15:32.191,42
829,3895232,e3208671-c2a2-49d7-9c90-4d551b74b2e5,1,15,33,933,933.0,Ball Receipt*,Bayern Munich,Harry Kane,00:15:33.247,42
830,3895232,f8d9fce1-d5e4-4faf-829c-33d0ab87c222,1,15,33,933,933.0,Pass,Bayer Leverkusen,Robert Andrich,00:15:33.247,43
831,3895232,65b979f7-c25d-483c-98cf-aec16dacc9f9,1,15,34,934,934.0,Ball Receipt*,Bayer Leverkusen,Piero Martín Hincapié Reyna,00:15:34.761,43
