run_id,n_events,frac_neg_transport,min_transport_ms,median_transport_ms,frac_neg_schedlag,min_schedlag_ms,median_schedlag_ms,frac_neg_output,min_output_ms,median_output_ms,max_neg_fraction,trustworthy
concurrency_n20_20260617_220558_redis_feed6_rep3,4465,0.0,0.0,12463.6865,0.0,43.1152,611.273767,0.0,0.0,0.0,0.0,True
concurrency_n20_20260617_220558_redis_feed7_rep1,4465,0.00022396416573348266,-5.9289,9488.737,0.0,31.2148,5153.625734,0.0,0.0,0.0,0.00022396416573348266,True
concurrency_n20_20260617_220558_redis_feed7_rep2,4465,0.0022396416573348264,-303.6024,10111.2996,0.0,3.5382,2423.1245,0.0,0.0,0.0,0.0022396416573348264,True
concurrency_n20_20260617_220558_redis_feed7_rep3,4465,0.0004479283314669653,-50.1827,7883.2034,0.0,48.2209,4745.471867,0.0,0.0,0.0,0.0004479283314669653,True
concurrency_n20_20260617_220558_redis_feed8_rep1,4465,0.0004479283314669653,-10.3099,4106.4018,0.0006718924972004479,-0.2318,328.6515,0.0,0.0,0.0,0.0006718924972004479,True
concurrency_n20_20260617_220558_redis_feed8_rep2,4465,0.0029115341545352742,-50.8719,12214.1503,0.0,5.0015,1015.050234,0.0,0.0,0.0,0.0029115341545352742,True
concurrency_n20_20260617_220558_redis_feed8_rep3,4465,0.007166853303471445,-473.1484,12805.2102,0.0,7.5874,3044.425767,0.0,0.0,0.0,0.007166853303471445,True
concurrency_n20_20260617_220558_redis_feed9_rep1,4465,0.0006718924972004479,-57.9895,12606.0362,0.0,34.7774,2093.293,0.0,0.0,0.0,0.0006718924972004479,True
concurrency_n20_20260617_220558_redis_feed9_rep2,4465,0.0006718924972004479,-31.1413,12418.9574,0.0,104.5084,1517.908467,0.0,0.0,0.0,0.0006718924972004479,True
concurrency_n20_20260617_220558_redis_feed9_rep3,4465,0.0013437849944008958,-176.4241,7719.7851,0.0,11.5323,4576.020667,0.0,0.0,0.0,0.0013437849944008958,True
concurrency_n20_20260617_221937_kafka_feed10_rep1,4465,0.04680851063829787,-14.2571,3.4286,0.0,2.8341,28049.9485,0.0,0.0,0.0,0.04680851063829787,False
concurrency_n20_20260617_221937_kafka_feed13_rep3,4465,0.03538633818589026,-10.2555,3.8509,0.0,2.9987,24934.832034,0.0,0.0,0.0,0.03538633818589026,False
concurrency_n20_20260617_221937_kafka_feed16_rep3,4465,0.06875699888017917,-48.4696,2.6143,0.0,3.5227,25121.6424,0.0,0.0,0.0,0.06875699888017917,False
concurrency_n20_20260617_221937_kafka_feed18_rep1,4465,0.06472564389697648,-88.2827,3.1593,0.0,6.2407,22973.968367,0.0,0.0,0.0,0.06472564389697648,False
concurrency_n20_20260617_221937_kafka_feed1_rep1,4465,0.09876819708846585,-86.0661,3.7904,0.0,3.3091,11023.2657,0.0,0.0,0.0,0.09876819708846585,False
concurrency_n20_20260617_221937_kafka_feed1_rep2,4465,0.07099664053751399,-15.1175,2.2565,0.0,3.9321,15908.1699,0.0,0.0,0.0,0.07099664053751399,False
concurrency_n20_20260617_221937_kafka_feed20_rep3,4465,0.03493840985442329,-28.2158,3.9695,0.0,4.0642,23335.5193,0.0,0.0,0.0,0.03493840985442329,False
concurrency_n20_20260617_221937_kafka_feed2_rep1,4465,0.027995520716685332,-6.4702,4.5529,0.0,1.9992,27661.317834,0.0,0.0,0.0,0.027995520716685332,False
concurrency_n20_20260617_221937_kafka_feed3_rep2,4465,0.10235162374020157,-42.8887,1.0726,0.0,3.5324,17804.517267,0.0,0.0,0.0,0.10235162374020157,False
concurrency_n20_20260617_221937_kafka_feed4_rep2,4465,0.07054871220604703,-31.7901,3.9976,0.0,3.9443,1709.350467,0.0,0.0,0.0,0.07054871220604703,False
concurrency_n20_20260617_221937_kafka_feed5_rep2,4465,0.08958566629339305,-21.0932,3.5423,0.0,2.0069,18809.1501,0.0,0.0,0.0,0.08958566629339305,False
concurrency_n20_20260617_221937_kafka_feed6_rep2,4465,0.06405375139977604,-12.1129,3.3179,0.0,2.0995,17992.274234,0.0,0.0,0.0,0.06405375139977604,False
concurrency_n20_20260617_221937_kafka_feed6_rep3,4465,0.05039193729003359,-26.4121,3.2733,0.0,1.6193,22907.3442,0.0,0.0,0.0,0.05039193729003359,False
concurrency_n20_20260617_221937_kafka_feed7_rep3,4465,0.10369540873460246,-25.2298,2.437,0.0,3.3379,18248.878967,0.0,0.0,0.0,0.10369540873460246,False
concurrency_n20_20260617_221937_redis_feed10_rep1,4465,0.00022396416573348266,-4.5111,18850.0081,0.0,128.1623,4575.232634,0.0,0.0,0.0,0.00022396416573348266,True
concurrency_n20_20260617_221937_redis_feed10_rep2,4465,0.002463605823068309,-74.5224,21212.2662,0.0,37.6624,1155.408334,0.0,0.0,0.0,0.002463605823068309,True
concurrency_n20_20260617_221937_redis_feed10_rep3,4465,0.0004479283314669653,-91.9316,12845.3859,0.0,4.9762,3549.7379,0.0,0.0,0.0,0.0004479283314669653,True
concurrency_n20_20260617_221937_redis_feed11_rep1,4465,0.0,0.0,17697.4773,0.0,8.7207,3498.0207,0.0,0.0,0.0,0.0,True
concurrency_n20_20260617_221937_redis_feed11_rep2,4465,0.0006718924972004479,-100.9233,14393.9059,0.0,326.6101,2703.766734,0.0,0.0,0.0,0.0006718924972004479,True
concurrency_n20_20260617_221937_redis_feed11_rep3,4465,0.003807390817469205,-58.5609,15037.1211,0.0,10.07,4398.287834,0.0,0.0,0.0,0.003807390817469205,True
concurrency_n20_20260617_221937_redis_feed12_rep1,4465,0.0,0.5904,17838.1548,0.0,398.5305,4313.6282,0.0,0.0,0.0,0.0,True
concurrency_n20_20260617_221937_redis_feed12_rep2,4465,0.0004479283314669653,-125.595,12350.8771,0.0,213.224,2296.079834,0.0,0.0,0.0,0.0004479283314669653,True
concurrency_n20_20260617_221937_redis_feed12_rep3,4465,0.0,0.0,13575.9007,0.0,178.7395,4367.853567,0.0,0.0,0.0,0.0,True
concurrency_n20_20260617_221937_redis_feed13_rep1,4465,0.002015677491601344,-104.1621,17887.8659,0.0,30.3724,4825.861034,0.0,0.0,0.0,0.002015677491601344,True
concurrency_n20_20260617_221937_redis_feed13_rep2,4465,0.0035834266517357225,-76.6034,21030.0416,0.0,35.2998,1387.9306,0.0,0.0,0.0,0.0035834266517357225,True
concurrency_n20_20260617_221937_redis_feed13_rep3,4465,0.00022396416573348266,-3.103,13008.2269,0.0,221.4661,3863.267567,0.0,0.0,0.0,0.00022396416573348266,True
concurrency_n20_20260617_221937_redis_feed14_rep1,4465,0.0004479283314669653,-11.6094,18640.9196,0.0,184.9642,4825.273434,0.0,0.0,0.0,0.0004479283314669653,True
concurrency_n20_20260617_221937_redis_feed14_rep2,4465,0.0008958566629339306,-87.6078,14138.2444,0.0,347.0916,2965.945434,0.0,0.0,0.0,0.0008958566629339306,True
concurrency_n20_20260617_221937_redis_feed14_rep3,4465,0.0,1.0639,12685.8673,0.0,230.3123,3545.6023,0.0,0.0,0.0,0.0,True
concurrency_n20_20260617_221937_redis_feed15_rep1,4465,0.0011198208286674132,-26.588,20111.2944,0.0,5.3996,4950.958634,0.0,0.0,0.0,0.0011198208286674132,True
concurrency_n20_20260617_221937_redis_feed15_rep2,4465,0.0004479283314669653,-41.2733,12188.8324,0.0,100.8525,1912.713634,0.0,0.0,0.0,0.0004479283314669653,True
concurrency_n20_20260617_221937_redis_feed15_rep3,4465,0.0006718924972004479,-239.5111,13712.4467,0.0,21.4693,4448.4444,0.0,0.0,0.0,0.0006718924972004479,True
concurrency_n20_20260617_221937_redis_feed16_rep1,4465,0.0,12.1567,22065.5673,0.0,35.4149,4841.0451,0.0,0.0,0.0,0.0,True
concurrency_n20_20260617_221937_redis_feed16_rep2,4465,0.0033594624860022394,-303.0184,16867.2546,0.0,138.4217,3061.898167,0.0,0.0,0.0,0.0033594624860022394,True
concurrency_n20_20260617_221937_redis_feed16_rep3,4465,0.0,0.0,12994.8847,0.0,251.431,3910.486567,0.0,0.0,0.0,0.0,True
concurrency_n20_20260617_221937_redis_feed17_rep1,4465,0.0011198208286674132,-174.2129,17945.5017,0.0,76.935,4805.501634,0.0,0.0,0.0,0.0011198208286674132,True
concurrency_n20_20260617_221937_redis_feed17_rep2,4465,0.0008958566629339306,-251.9109,12891.8187,0.0,88.0212,2674.2883,0.0,0.0,0.0,0.0008958566629339306,True
concurrency_n20_20260617_221937_redis_feed17_rep3,4465,0.0,0.0,12940.2156,0.0,230.8957,3920.3007,0.0,0.0,0.0,0.0,True
concurrency_n20_20260617_221937_redis_feed18_rep1,4465,0.00022396416573348266,-62.7162,17803.8265,0.0,10.224,3661.272134,0.0,0.0,0.0,0.00022396416573348266,True
concurrency_n20_20260617_221937_redis_feed18_rep2,4465,0.0035834266517357225,-148.3805,18741.5428,0.0,5.2784,2315.161367,0.0,0.0,0.0,0.0035834266517357225,True
concurrency_n20_20260617_221937_redis_feed18_rep3,4465,0.0,0.508,12948.5615,0.0,386.5422,4084.310134,0.0,0.0,0.0,0.0,True
concurrency_n20_20260617_221937_redis_feed19_rep1,4465,0.0,67.7917,20045.8657,0.0,6.6893,4541.994934,0.0,0.0,0.0,0.0,True
concurrency_n20_20260617_221937_redis_feed19_rep2,4465,0.0006718924972004479,-232.4072,12912.0689,0.0,10.3809,2471.943567,0.0,0.0,0.0,0.0006718924972004479,True
concurrency_n20_20260617_221937_redis_feed19_rep3,4465,0.0008958566629339306,-52.1589,13747.4958,0.0,4.5189,4479.440034,0.0,0.0,0.0,0.0008958566629339306,True
concurrency_n20_20260617_221937_redis_feed1_rep1,4465,0.0047032474804031355,-55.6493,25110.717,0.0,28.8052,1142.055967,0.0,0.0,0.0,0.0047032474804031355,True
concurrency_n20_20260617_221937_redis_feed1_rep2,4465,0.0008958566629339306,-61.5573,20012.6665,0.0,26.1172,1154.904967,0.0,0.0,0.0,0.0008958566629339306,True
concurrency_n20_20260617_221937_redis_feed1_rep3,4465,0.0004479283314669653,-98.6874,14566.6426,0.0,18.1882,4125.756767,0.0,0.0,0.0,0.0004479283314669653,True
concurrency_n20_20260617_221937_redis_feed20_rep1,4465,0.0004479283314669653,-130.5763,17704.0283,0.0,245.3256,4260.8823,0.0,0.0,0.0,0.0004479283314669653,True
concurrency_n20_20260617_221937_redis_feed20_rep2,4465,0.004031354983202688,-173.2721,17805.8136,0.0,4.2791,2186.872367,0.0,0.0,0.0,0.004031354983202688,True
concurrency_n20_20260617_221937_redis_feed20_rep3,4465,0.0047032474804031355,-58.034,14804.9122,0.0,5.1785,4704.316967,0.0,0.0,0.0,0.0047032474804031355,True
concurrency_n20_20260617_221937_redis_feed2_rep1,4465,0.0004479283314669653,-62.3484,17601.6449,0.0,186.9072,4308.081467,0.0,0.0,0.0,0.0004479283314669653,True
concurrency_n20_20260617_221937_redis_feed2_rep2,4465,0.0004479283314669653,-57.6251,15853.2915,0.0,317.209,2117.124534,0.0,0.0,0.0,0.0004479283314669653,True
concurrency_n20_20260617_221937_redis_feed2_rep3,4465,0.0033594624860022394,-67.2987,15565.4278,0.0,14.182,4694.345,0.0,0.0,0.0,0.0033594624860022394,True
concurrency_n20_20260617_221937_redis_feed3_rep1,4465,0.0004479283314669653,-10.6219,19064.5264,0.0,8.6241,4532.727534,0.0,0.0,0.0,0.0004479283314669653,True
concurrency_n20_20260617_221937_redis_feed3_rep2,4465,0.00022396416573348266,-3.957,13429.7751,0.0,260.6883,2151.434767,0.0,0.0,0.0,0.00022396416573348266,True
concurrency_n20_20260617_221937_redis_feed3_rep3,4465,0.0004479283314669653,-84.3642,13232.9848,0.0,16.4919,4711.7576,0.0,0.0,0.0,0.0004479283314669653,True
concurrency_n20_20260617_221937_redis_feed4_rep1,4465,0.0004479283314669653,-29.964,17745.8305,0.0,140.0056,4740.911834,0.0,0.0,0.0,0.0004479283314669653,True
concurrency_n20_20260617_221937_redis_feed4_rep2,4465,0.0006718924972004479,-89.056,11890.9134,0.0,196.0882,1901.157167,0.0,0.0,0.0,0.0006718924972004479,True
concurrency_n20_20260617_221937_redis_feed4_rep3,4465,0.0,0.9523,13222.5201,0.0,207.046,3863.164034,0.0,0.0,0.0,0.0,True
concurrency_n20_20260617_221937_redis_feed5_rep1,4465,0.0035834266517357225,-61.0228,19936.5077,0.0,114.227,5054.8142,0.0,0.0,0.0,0.0035834266517357225,True
concurrency_n20_20260617_221937_redis_feed5_rep2,4465,0.0006718924972004479,-78.6146,19840.8056,0.0,29.0374,1077.9618,0.0,0.0,0.0,0.0006718924972004479,True
concurrency_n20_20260617_221937_redis_feed5_rep3,4465,0.0,0.0,17226.0488,0.0,34.9476,4544.0607,0.0,0.0,0.0,0.0,True
concurrency_n20_20260617_221937_redis_feed6_rep1,4465,0.00022396416573348266,-12.9631,16323.061,0.0,4.2645,3243.259934,0.0,0.0,0.0,0.00022396416573348266,True
concurrency_n20_20260617_221937_redis_feed6_rep2,4465,0.00022396416573348266,-11.8483,13196.585,0.0,272.9341,2524.1993,0.0,0.0,0.0,0.00022396416573348266,True
concurrency_n20_20260617_221937_redis_feed6_rep3,4465,0.0015677491601343784,-69.2225,15669.0827,0.0,6.0556,4716.0923,0.0,0.0,0.0,0.0015677491601343784,True
concurrency_n20_20260617_221937_redis_feed7_rep1,4465,0.00022396416573348266,-4.7388,16423.6797,0.0,48.4328,3332.040367,0.0,0.0,0.0,0.00022396416573348266,True
concurrency_n20_20260617_221937_redis_feed7_rep2,4465,0.0004479283314669653,-317.7059,12355.1348,0.0,18.7855,2386.375867,0.0,0.0,0.0,0.0004479283314669653,True
concurrency_n20_20260617_221937_redis_feed7_rep3,4465,0.0004479283314669653,-180.3309,13721.5926,0.0,93.8216,4823.860467,0.0,0.0,0.0,0.0004479283314669653,True
concurrency_n20_20260617_221937_redis_feed8_rep1,4465,0.0004479283314669653,-74.3933,16783.4955,0.0,171.013,4463.345,0.0,0.0,0.0,0.0004479283314669653,True
concurrency_n20_20260617_221937_redis_feed8_rep2,4465,0.0029115341545352742,-242.4766,17822.2664,0.0,4.0394,2323.594067,0.0,0.0,0.0,0.0029115341545352742,True
concurrency_n20_20260617_221937_redis_feed8_rep3,4465,0.0006718924972004479,-68.0488,13650.8188,0.0,17.4171,4734.7872,0.0,0.0,0.0,0.0006718924972004479,True
concurrency_n20_20260617_221937_redis_feed9_rep1,4465,0.0006718924972004479,-28.59,18772.5526,0.0,10.0468,4861.746567,0.0,0.0,0.0,0.0006718924972004479,True
concurrency_n20_20260617_221937_redis_feed9_rep2,4465,0.0026875699888017916,-335.4125,13767.3735,0.0,385.284,3160.956867,0.0,0.0,0.0,0.0026875699888017916,True
concurrency_n20_20260617_221937_redis_feed9_rep3,4465,0.0006718924972004479,-52.4935,14163.8652,0.0,6.7618,4465.012634,0.0,0.0,0.0,0.0006718924972004479,True
concurrency_n20_20260618_124545_kafka_feed12_rep3,40660,0.19493359567142154,-174.3379,18.444,0.0,99.3029,14261.5669,0.0,0.0,0.0,0.19493359567142154,False
concurrency_n20_20260618_124545_kafka_feed17_rep3,40660,0.18536645351697,-172.7613,18.4567,0.0,71.7239,13791.1149,0.0,0.0,0.0,0.18536645351697,False
concurrency_n20_20260618_124545_kafka_feed19_rep3,40660,0.18440727988194786,-159.5085,18.0444,0.0,111.4578,14736.0313835,0.0,0.0,0.0,0.18440727988194786,False
concurrency_n20_20260618_124545_redis_feed10_rep1,40660,0.0001721593703885883,-36.7417,72753.40955000001,0.0,31.3408,14115.2793,0.0,0.0,0.0,0.0001721593703885883,True
concurrency_n20_20260618_124545_redis_feed10_rep2,40660,0.0012297097884899164,-82.0603,78284.7278,0.0,21.7161,11150.696083499999,0.0,0.0,0.0,0.0012297097884899164,True
concurrency_n20_20260618_124545_redis_feed10_rep3,40660,2.4594195769798327e-05,-38.9639,77787.7015,0.0,27.7513,14971.9203,0.0,0.0,0.0,2.4594195769798327e-05,True
concurrency_n20_20260618_124545_redis_feed11_rep1,40660,0.0,0.0,77205.73705,0.0,35.9354,10761.039650499999,0.0,0.0,0.0,0.0,True
concurrency_n20_20260618_124545_redis_feed11_rep2,40660,2.4594195769798327e-05,-0.9984,74615.15495,0.0,78.6516,17472.459067,0.0,0.0,0.0,2.4594195769798327e-05,True
concurrency_n20_20260618_124545_redis_feed11_rep3,40660,2.4594195769798327e-05,-7.836,77822.0516,0.0,77.8443,15023.134216999999,0.0,0.0,0.0,2.4594195769798327e-05,True
concurrency_n20_20260618_124545_redis_feed12_rep1,40660,7.378258730939498e-05,-57.9857,75470.5362,0.0,23.725,9838.951484,0.0,0.0,0.0,7.378258730939498e-05,True
concurrency_n20_20260618_124545_redis_feed12_rep2,40660,0.0,1.1947,80684.23945,0.0,24.1874,13307.219667,0.0,0.0,0.0,0.0,True
concurrency_n20_20260618_124545_redis_feed12_rep3,40660,2.4594195769798327e-05,-3.5079,79678.3021,0.0,24.0362,12491.0154,0.0,0.0,0.0,2.4594195769798327e-05,True
concurrency_n20_20260618_124545_redis_feed13_rep1,40660,0.0,1.7283,65886.73255,0.0,34.8183,22108.5679,0.0,0.0,0.0,0.0,True
concurrency_n20_20260618_124545_redis_feed13_rep2,40660,9.837678307919331e-05,-45.7712,70613.9173,0.0,61.6672,22092.8406335,0.0,0.0,0.0,9.837678307919331e-05,True
concurrency_n20_20260618_124545_redis_feed13_rep3,40660,0.0,0.0,77156.8714,0.0,22.0756,12670.3625,0.0,0.0,0.0,0.0,True
concurrency_n20_20260618_124545_redis_feed14_rep1,40660,0.00022134776192818495,-17.9,76548.64259999999,0.0,19.2248,10027.499934,0.0,0.0,0.0,0.00022134776192818495,True
concurrency_n20_20260618_124545_redis_feed14_rep2,40660,2.4594195769798327e-05,-1.4251,80157.15625,0.0,25.7014,13652.0442005,0.0,0.0,0.0,2.4594195769798327e-05,True
concurrency_n20_20260618_124545_redis_feed14_rep3,40660,0.0,0.0,78100.5526,0.0,38.2269,13170.105683999998,0.0,0.0,0.0,0.0,True
concurrency_n20_20260618_124545_redis_feed15_rep1,40660,0.0,0.0,66425.75714999999,0.0,37.4401,21065.001,0.0,0.0,0.0,0.0,True
concurrency_n20_20260618_124545_redis_feed15_rep2,40660,2.4594195769798327e-05,-17.1352,64970.29315,0.0,138.5472,23324.157134,0.0,0.0,0.0,2.4594195769798327e-05,True
concurrency_n20_20260618_124545_redis_feed15_rep3,40660,2.4594195769798327e-05,-1.5118,71769.02335,0.0,37.5084,17750.352767,0.0,0.0,0.0,2.4594195769798327e-05,True
concurrency_n20_20260618_124545_redis_feed16_rep1,40660,2.4594195769798327e-05,-12.6468,72554.2076,0.0,32.6901,17800.9371335,0.0,0.0,0.0,2.4594195769798327e-05,True
concurrency_n20_20260618_124545_redis_feed16_rep2,40660,0.00019675356615838662,-14.4527,77961.0073,0.0,23.0298,10503.787267,0.0,0.0,0.0,0.00019675356615838662,True
concurrency_n20_20260618_124545_redis_feed16_rep3,40660,0.00012297097884899163,-100.3885,74907.417,0.0,43.9371,18454.243134,0.0,0.0,0.0,0.00012297097884899163,True
concurrency_n20_20260618_124545_redis_feed17_rep1,40660,0.0,0.0,72483.32115,0.0,44.3614,15041.949984,0.0,0.0,0.0,0.0,True
concurrency_n20_20260618_124545_redis_feed17_rep2,40660,0.00012297097884899163,-24.3748,78767.65375,0.0,16.2851,10786.061483500001,0.0,0.0,0.0,0.00012297097884899163,True
concurrency_n20_20260618_124545_redis_feed17_rep3,40660,0.00012297097884899163,-32.2153,71009.2189,0.0,27.6215,18138.846183499998,0.0,0.0,0.0,0.00012297097884899163,True
concurrency_n20_20260618_124545_redis_feed18_rep1,40660,2.4594195769798327e-05,-1.1355,74677.01835,0.0,29.1446,11884.0434,0.0,0.0,0.0,2.4594195769798327e-05,True
concurrency_n20_20260618_124545_redis_feed18_rep2,40660,0.0,0.0,66157.30155,0.0,25.0985,22523.761400000003,0.0,0.0,0.0,0.0,True
concurrency_n20_20260618_124545_redis_feed18_rep3,40660,0.00014756517461878997,-38.6381,71323.14515,0.0,49.0041,18269.968734,0.0,0.0,0.0,0.00014756517461878997,True
concurrency_n20_20260618_124545_redis_feed19_rep1,40660,0.0,0.0,73543.29525,0.0,31.3814,12832.564934,0.0,0.0,0.0,0.0,True
concurrency_n20_20260618_124545_redis_feed19_rep2,40660,0.00014756517461878997,-195.7158,76554.78135,0.0,76.4267,16399.5748,0.0,0.0,0.0,0.00014756517461878997,True
concurrency_n20_20260618_124545_redis_feed19_rep3,40660,2.4594195769798327e-05,-3.8861,78352.9343,0.0,36.4866,13500.9851335,0.0,0.0,0.0,2.4594195769798327e-05,True
concurrency_n20_20260618_124545_redis_feed1_rep1,40660,7.378258730939498e-05,-10.4466,74370.57965,0.0,35.0402,10941.953667,0.0,0.0,0.0,7.378258730939498e-05,True
concurrency_n20_20260618_124545_redis_feed1_rep2,40660,0.00012297097884899163,-45.3882,80312.8455,0.0,24.1476,13834.554767,0.0,0.0,0.0,0.00012297097884899163,True
concurrency_n20_20260618_124545_redis_feed1_rep3,40660,2.4594195769798327e-05,-26.2337,77054.64619999999,0.0,34.8627,16447.6232005,0.0,0.0,0.0,2.4594195769798327e-05,True
concurrency_n20_20260618_124545_redis_feed20_rep1,40660,0.00012297097884899163,-34.5615,70346.05395,0.0,40.3302,17964.601384,0.0,0.0,0.0,0.00012297097884899163,True
concurrency_n20_20260618_124545_redis_feed20_rep2,40660,0.0,0.0,70138.62539999999,0.0,38.6132,19640.9130005,0.0,0.0,0.0,0.0,True
concurrency_n20_20260618_124545_redis_feed20_rep3,40660,0.0,0.9994,76319.12705000001,0.0,24.6237,12434.796083500001,0.0,0.0,0.0,0.0,True
concurrency_n20_20260618_124545_redis_feed2_rep1,40660,0.0,0.0,74252.57745,0.0,43.8686,11608.106467,0.0,0.0,0.0,0.0,True
concurrency_n20_20260618_124545_redis_feed2_rep2,40660,0.0,0.0,71290.1028,0.0,73.8545,21076.850267,0.0,0.0,0.0,0.0,True
concurrency_n20_20260618_124545_redis_feed2_rep3,40660,0.00029513034923757994,-81.2047,81275.2917,0.0,22.4854,11740.406717,0.0,0.0,0.0,0.00029513034923757994,True
concurrency_n20_20260618_124545_redis_feed3_rep1,40660,0.0,0.0,75300.90465000001,0.0,21.7393,10054.022767,0.0,0.0,0.0,0.0,True
concurrency_n20_20260618_124545_redis_feed3_rep2,40660,0.0,0.0,77109.97839999999,0.0,31.1777,12366.3767005,0.0,0.0,0.0,0.0,True
concurrency_n20_20260618_124545_redis_feed3_rep3,40660,0.00014756517461878997,-31.5439,70163.77225000001,0.0,48.1601,19588.763616999997,0.0,0.0,0.0,0.00014756517461878997,True
concurrency_n20_20260618_124545_redis_feed4_rep1,40660,0.0002705361534677816,-68.0295,79383.1379,0.0,21.7925,10441.748367,0.0,0.0,0.0,0.0002705361534677816,True
concurrency_n20_20260618_124545_redis_feed4_rep2,40660,0.00014756517461878997,-38.1664,78329.10514999999,0.0,22.1917,12221.397717,0.0,0.0,0.0,0.00014756517461878997,True
concurrency_n20_20260618_124545_redis_feed4_rep3,40660,7.378258730939498e-05,-15.9865,75506.7898,0.0,39.9167,15200.961267,0.0,0.0,0.0,7.378258730939498e-05,True
concurrency_n20_20260618_124545_redis_feed5_rep1,40660,2.4594195769798327e-05,-2.3341,74547.17515,0.0,47.3676,16862.125884,0.0,0.0,0.0,2.4594195769798327e-05,True
concurrency_n20_20260618_124545_redis_feed5_rep2,40660,9.837678307919331e-05,-27.265,70162.89869999999,0.0,38.2292,19584.604134,0.0,0.0,0.0,9.837678307919331e-05,True
concurrency_n20_20260618_124545_redis_feed5_rep3,40660,0.0,0.0,77318.3983,0.0,20.0459,12652.207767,0.0,0.0,0.0,0.0,True
concurrency_n20_20260618_124545_redis_feed6_rep1,40660,2.4594195769798327e-05,-5.3621,76752.92985,0.0,39.0,12592.595067,0.0,0.0,0.0,2.4594195769798327e-05,True
concurrency_n20_20260618_124545_redis_feed6_rep2,40660,0.0003197245450073783,-52.3881,76950.91065,0.0,25.4821,11428.474567,0.0,0.0,0.0,0.0003197245450073783,True
concurrency_n20_20260618_124545_redis_feed6_rep3,40660,9.837678307919331e-05,-41.9466,79092.9418,0.0,27.6682,13307.858034,0.0,0.0,0.0,9.837678307919331e-05,True
concurrency_n20_20260618_124545_redis_feed7_rep1,40660,0.0,0.0,73853.0545,0.0,43.1596,17031.787967,0.0,0.0,0.0,0.0,True
concurrency_n20_20260618_124545_redis_feed7_rep2,40660,7.378258730939498e-05,-14.2456,68521.44095,0.0,69.801,20604.1334335,0.0,0.0,0.0,7.378258730939498e-05,True
concurrency_n20_20260618_124545_redis_feed7_rep3,40660,0.00019675356615838662,-14.1153,80450.3829,0.0,43.3072,10999.896767,0.0,0.0,0.0,0.00019675356615838662,True
concurrency_n20_20260618_124545_redis_feed8_rep1,40660,0.00012297097884899163,-17.6202,67636.61845000001,0.0,46.7982,20820.9580505,0.0,0.0,0.0,0.00012297097884899163,True
concurrency_n20_20260618_124545_redis_feed8_rep2,40660,4.9188391539596654e-05,-17.8847,69095.1341,0.0,90.608,20887.500916999998,0.0,0.0,0.0,4.9188391539596654e-05,True
concurrency_n20_20260618_124545_redis_feed8_rep3,40660,0.0008362026561731431,-74.0814,81456.06315,0.0,20.2509,11516.6153,0.0,0.0,0.0,0.0008362026561731431,True
concurrency_n20_20260618_124545_redis_feed9_rep1,40660,4.9188391539596654e-05,-20.9172,74424.2375,0.0,30.8402,10669.029284,0.0,0.0,0.0,4.9188391539596654e-05,True
concurrency_n20_20260618_124545_redis_feed9_rep2,40660,0.0007378258730939498,-85.0979,81183.7121,0.0,25.0333,9775.812834,0.0,0.0,0.0,0.0007378258730939498,True
concurrency_n20_20260618_124545_redis_feed9_rep3,40660,2.4594195769798327e-05,-14.0927,77225.58115,0.0,54.9926,13380.1276,0.0,0.0,0.0,2.4594195769798327e-05,True
concurrency_n5_20260617_162836_kafka_feed1_rep1,4465,0.0058230683090705485,-11.9708,1.0007,0.0,3.674,8471.1201,0.0,0.0,0.0,0.0058230683090705485,True
concurrency_n5_20260617_162836_kafka_feed2_rep1,4465,0.006494960806270996,-6.0681,1.0002,0.0,2.327,8297.7308,0.0,0.0,0.0,0.006494960806270996,True
concurrency_n5_20260617_162836_kafka_feed3_rep1,4465,0.007166853303471445,-7.0009,1.0009,0.0,2.9451,8341.4705,0.0,0.0,0.0,0.007166853303471445,True
concurrency_n5_20260617_162836_kafka_feed4_rep1,4465,0.008062709966405375,-3.6399,1.0014,0.0,3.9235,8323.5139,0.0,0.0,0.0,0.008062709966405375,True
concurrency_n5_20260617_162836_kafka_feed5_rep1,4465,0.004031354983202688,-6.0029,1.0002,0.0,3.6207,8597.2858,0.0,0.0,0.0,0.004031354983202688,True
concurrency_n5_20260617_162836_redis_feed1_rep1,4465,0.0047032474804031355,-48.3347,2553.498,0.0,3.8789,1668.0737,0.0,0.0,0.0,0.0047032474804031355,True
concurrency_n5_20260617_162836_redis_feed2_rep1,4465,0.006270996640537514,-58.6692,3698.4939,0.0,3.135,778.875145,0.0,0.0,0.0,0.006270996640537514,True
concurrency_n5_20260617_162836_redis_feed3_rep1,4465,0.007166853303471445,-79.6821,2313.8534,0.0,5.2826,1853.455245,0.0,0.0,0.0,0.007166853303471445,True
concurrency_n5_20260617_162836_redis_feed4_rep1,4465,0.0069428891377379615,-38.9357,2466.1358,0.0,4.1225,1726.2823,0.0,0.0,0.0,0.0069428891377379615,True
concurrency_n5_20260617_162836_redis_feed5_rep1,4465,0.0047032474804031355,-14.8278,2308.9864,0.0,5.2826,1822.2742,0.0,0.0,0.0,0.0047032474804031355,True
concurrency_n5_20260617_220037_kafka_feed1_rep1,4465,0.030011198208286675,-9.1953,2.6344,0.05800671892497201,-4.2354,10.3035,0.0,0.0,0.0,0.05800671892497201,False
