t_wall_ns,pid,on_cpu_ns,wait_ns,slices,n_threads,schedstats_enabled
1784995591489222908,339755,1407639077,2311214854,13840,1,1
1784995591489222908,339757,1929612176,1831142096,5937,2,1
1784995591489222908,339760,1541462834,1725525083,1229,2,1
1784995591489222908,339771,1355695644,2069919160,12917,1,1
1784995591489222908,339778,1607178232,2314267706,16618,1,1
1784995591489222908,339779,1730589913,1891872456,1401,2,1
1784995591489222908,339782,1592822369,1683386806,4589,2,1
1784995591489222908,339790,600037714,1406820440,865,12,1
1784995591489222908,339793,571551298,1553330882,484,12,1
1784995591489222908,339794,592015892,1648107858,577,12,1
1784995591489222908,339796,622305956,1518081255,1248,13,1
1784995591489222908,339798,649750788,1618157382,1701,13,1
1784995591489222908,339836,553700046,1289101951,335,9,1
1784995591489222908,339837,576281910,1434814573,433,9,1
1784995591489222908,339839,604241054,1324414315,923,9,1
1784995591489222908,339842,591243205,1484338487,390,9,1
1784995591489222908,339843,557818348,1153465689,376,9,1
1784995591999623184,339738,1400040521,1983087516,13837,1,1
1784995591999623184,339750,1590508780,1690780223,4015,2,1
1784995591999623184,339753,1615227686,2017894880,16499,1,1
1784995591999623184,339755,1407639077,2311214854,13840,1,1
1784995591999623184,339757,1931603254,1831426593,5939,2,1
1784995591999623184,339760,1543814082,1725546805,1230,2,1
1784995591999623184,339771,1355695644,2069919160,12917,1,1
1784995591999623184,339778,1607178232,2314267706,16618,1,1
1784995591999623184,339779,1731534350,1891872456,1402,2,1
1784995591999623184,339782,1593750501,1686387028,4591,2,1
1784995591999623184,339790,600037714,1406820440,865,12,1
1784995591999623184,339793,571551298,1553330882,484,12,1
1784995591999623184,339794,592015892,1648107858,577,12,1
1784995591999623184,339796,622305956,1518081255,1248,13,1
1784995591999623184,339798,649750788,1618157382,1701,13,1
1784995591999623184,339836,555391093,1292597347,338,9,1
1784995591999623184,339837,576281910,1434814573,433,9,1
1784995591999623184,339839,606002648,1324818060,926,9,1
1784995591999623184,339842,591243205,1484338487,390,9,1
1784995591999623184,339843,557818348,1153465689,376,9,1
1784995592512095843,339738,1400040521,1983087516,13837,1,1
1784995592512095843,339750,1591396852,1690780223,4016,2,1
1784995592512095843,339753,1615465893,2019909573,16500,1,1
1784995592512095843,339755,1408081922,2311214854,13842,1,1
1784995592512095843,339757,1932349183,1833081646,5940,2,1
1784995592512095843,339760,1544554633,1726322409,1231,2,1
1784995592512095843,339771,1355959029,2069919160,12918,1,1
1784995592512095843,339778,1607752584,2314301627,16622,1,1
1784995592512095843,339779,1732892517,1892197604,1403,2,1
1784995592512095843,339782,1594518323,1686387028,4592,2,1
1784995592512095843,339790,600037714,1406820440,865,12,1
1784995592512095843,339793,571551298,1553330882,484,12,1
1784995592512095843,339794,592848150,1648607799,586,12,1
1784995592512095843,339796,622305956,1518081255,1248,13,1
1784995592512095843,339798,650714274,1618367597,1711,13,1
1784995592512095843,339836,555391093,1292597347,338,9,1
1784995592512095843,339837,576281910,1434814573,433,9,1
1784995592512095843,339839,606002648,1324818060,926,9,1
1784995592512095843,339842,593187012,1484673650,393,9,1
1784995592512095843,339843,557818348,1153465689,376,9,1
1784995593025819743,339738,1400323385,1983087516,13838,1,1
1784995593025819743,339750,1592506637,1690934464,4017,2,1
1784995593025819743,339753,1615812333,2019909573,16502,1,1
1784995593025819743,339755,1408081922,2311214854,13842,1,1
1784995593025819743,339757,1933296894,1837042499,5942,2,1
1784995593025819743,339760,1546178009,1726326605,1233,2,1
1784995593025819743,339771,1355959029,2069919160,12918,1,1
1784995593025819743,339778,1607752584,2314301627,16622,1,1
1784995593025819743,339779,1733527039,1892197604,1404,2,1
1784995593025819743,339782,1596261538,1686387028,4594,2,1
1784995593025819743,339790,600037714,1406820440,865,12,1
1784995593025819743,339793,572192279,1553330882,490,12,1
1784995593025819743,339794,592848150,1648607799,586,12,1
1784995593025819743,339796,622305956,1518081255,1248,13,1
1784995593025819743,339798,650714274,1618367597,1711,13,1
1784995593025819743,339836,556955501,1294340792,348,9,1
1784995593025819743,339837,576281910,1434814573,433,9,1
1784995593025819743,339839,606002648,1324818060,926,9,1
1784995593025819743,339842,593870658,1485058688,395,9,1
1784995593025819743,339843,557818348,1153465689,376,9,1
1784995593540681111,339738,1400323385,1983087516,13838,1,1
1784995593540681111,339750,1594218446,1691267845,4032,2,1
1784995593540681111,339753,1615812333,2019909573,16502,1,1
1784995593540681111,339755,1408332538,2311214854,13843,1,1
1784995593540681111,339757,1948555342,1837321007,6223,2,1
1784995593540681111,339760,1547848516,1727682169,1243,2,1
1784995593540681111,339771,1356193341,2069919160,12919,1,1
1784995593540681111,339778,1608021478,2314301627,16623,1,1
1784995593540681111,339779,1736467471,1893707369,1413,2,1
1784995593540681111,339782,1597912916,1687235171,4608,2,1
1784995593540681111,339790,600037714,1406820440,865,12,1
1784995593540681111,339793,572192279,1553330882,490,12,1
1784995593540681111,339794,592848150,1648607799,586,12,1
1784995593540681111,339796,622305956,1518081255,1248,13,1
1784995593540681111,339798,650714274,1618367597,1711,13,1
1784995593540681111,339836,556955501,1294340792,348,9,1
1784995593540681111,339837,576281910,1434814573,433,9,1
1784995593540681111,339839,606002648,1324818060,926,9,1
1784995593540681111,339842,594830679,1485058688,396,9,1
1784995593540681111,339843,557818348,1153465689,376,9,1
1784995594052234806,339738,1400607261,1985545794,13839,1,1
1784995594052234806,339750,1596412869,1691267845,4034,2,1
1784995594052234806,339753,1616411703,2019943844,16506,1,1
1784995594052234806,339755,1408332538,2311214854,13843,1,1
1784995594052234806,339757,1949987411,1837566996,6225,2,1
1784995594052234806,339760,1549410199,1727682169,1245,2,1
1784995594052234806,339771,1356193341,2069919160,12919,1,1
1784995594052234806,339778,1608021478,2314301627,16623,1,1
1784995594052234806,339779,1737741573,1893850734,1415,2,1
1784995594052234806,339782,1598778395,1689981651,4610,2,1
1784995594052234806,339790,600037714,1406820440,865,12,1
1784995594052234806,339793,573230826,1556134119,497,12,1
1784995594052234806,339794,592848150,1648607799,586,12,1
1784995594052234806,339796,622305956,1518081255,1248,13,1
1784995594052234806,339798,650714274,1618367597,1711,13,1
1784995594052234806,339836,556955501,1294340792,348,9,1
1784995594052234806,339837,577727818,1434914513,437,9,1
1784995594052234806,339839,606002648,1324818060,926,9,1
1784995594052234806,339842,594830679,1485058688,396,9,1
1784995594052234806,339843,557818348,1153465689,376,9,1
1784995594565238647,339738,1400607261,1985545794,13839,1,1
1784995594565238647,339750,1597206570,1692236418,4035,2,1
1784995594565238647,339753,1616411703,2019943844,16506,1,1
1784995594565238647,339755,1409114350,2311697938,13848,1,1
1784995594565238647,339757,1950733610,1840117213,6226,2,1
1784995594565238647,339760,1550090841,1729378664,1246,2,1
1784995594565238647,339771,1356561994,2069919160,12920,1,1
1784995594565238647,339778,1608353797,2314301627,16624,1,1
1784995594565238647,339779,1738522735,1893850734,1416,2,1
1784995594565238647,339782,1599504965,1689981651,4611,2,1
1784995594565238647,339790,600037714,1406820440,865,12,1
1784995594565238647,339793,573230826,1556134119,497,12,1
1784995594565238647,339794,594184765,1651657145,619,12,1
1784995594565238647,339796,622305956,1518081255,1248,13,1
1784995594565238647,339798,650714274,1618367597,1711,13,1
1784995594565238647,339836,556955501,1294340792,348,9,1
1784995594565238647,339837,577727818,1434914513,437,9,1
1784995594565238647,339839,606002648,1324818060,926,9,1
1784995594565238647,339842,594830679,1485058688,396,9,1
1784995594565238647,339843,557818348,1153465689,376,9,1
1784995595084634928,339738,1401344858,1985566064,13844,1,1
1784995595084634928,339750,1599163657,1693248176,4037,2,1
1784995595084634928,339753,1617057281,2023760671,16510,1,1
1784995595084634928,339755,1409114350,2311697938,13848,1,1
1784995595084634928,339757,1951911067,1840217333,6227,2,1
1784995595084634928,339760,1551807757,1730366766,1248,2,1
1784995595084634928,339771,1356561994,2069919160,12920,1,1
1784995595084634928,339778,1608353797,2314301627,16624,1,1
1784995595084634928,339779,1739350326,1897859149,1418,2,1
1784995595084634928,339782,1601339768,1690232698,4613,2,1
1784995595084634928,339790,601151213,1408372320,880,12,1
1784995595084634928,339793,574234694,1557311065,511,12,1
1784995595084634928,339794,594184765,1651657145,619,12,1
1784995595084634928,339796,622305956,1518081255,1248,13,1
1784995595084634928,339798,650714274,1618367597,1711,13,1
1784995595084634928,339836,558856553,1294886310,351,9,1
1784995595084634928,339837,579327929,1435293992,440,9,1
1784995595084634928,339839,606002648,1324818060,926,9,1
1784995595084634928,339842,594830679,1485058688,396,9,1
1784995595084634928,339843,557818348,1153465689,376,9,1
1784995595599139671,339738,1401344858,1985566064,13844,1,1
1784995595599139671,339750,1600753913,1694956349,4040,2,1
1784995595599139671,339753,1617057281,2023760671,16510,1,1
1784995595599139671,339755,1409416643,2311912771,13849,1,1
1784995595599139671,339757,1953287191,1842197594,6230,2,1
1784995595599139671,339760,1553229649,1733332826,1251,2,1
1784995595599139671,339771,1356857608,2070151839,12921,1,1
1784995595599139671,339778,1608716040,2314384912,16626,1,1
1784995595599139671,339779,1740882726,1897871578,1421,2,1
1784995595599139671,339782,1602903784,1693012950,4616,2,1
1784995595599139671,339790,601151213,1408372320,880,12,1
1784995595599139671,339793,574234694,1557311065,511,12,1
1784995595599139671,339794,594184765,1651657145,619,12,1
1784995595599139671,339796,622305956,1518081255,1248,13,1
1784995595599139671,339798,651365512,1619985073,1716,13,1
1784995595599139671,339836,558856553,1294886310,351,9,1
1784995595599139671,339837,579327929,1435293992,440,9,1
1784995595599139671,339839,606002648,1324818060,926,9,1
1784995595599139671,339842,594830679,1485058688,396,9,1
1784995595599139671,339843,557818348,1153465689,376,9,1
1784995596109500496,339738,1401672119,1985566064,13845,1,1
1784995596109500496,339750,1601964519,1694956349,4042,2,1
1784995596109500496,339753,1617349890,2023760671,16511,1,1
1784995596109500496,339755,1410000158,2311912771,13853,1,1
1784995596109500496,339757,1954442164,1842197594,6231,2,1
1784995596109500496,339760,1554700336,1735333598,1253,2,1
1784995596109500496,339771,1356857608,2070151839,12921,1,1
1784995596109500496,339778,1608716040,2314384912,16626,1,1
1784995596109500496,339779,1742788576,1897871578,1423,2,1
1784995596109500496,339782,1605236694,1693841904,4618,2,1
1784995596109500496,339790,601151213,1408372320,880,12,1
1784995596109500496,339793,574234694,1557311065,511,12,1
1784995596109500496,339794,595079708,1651972129,640,12,1
1784995596109500496,339796,622305956,1518081255,1248,13,1
1784995596109500496,339798,651365512,1619985073,1716,13,1
1784995596109500496,339836,558856553,1294886310,351,9,1
1784995596109500496,339837,580650674,1435627392,443,9,1
1784995596109500496,339839,607909059,1328334516,929,9,1
1784995596109500496,339842,596196999,1485058688,400,9,1
1784995596109500496,339843,557818348,1153465689,376,9,1
1784995596627110219,339738,1401672119,1985566064,13845,1,1
1784995596627110219,339750,1606494947,1701247769,4057,2,1
1784995596627110219,339753,1617349890,2023760671,16511,1,1
1784995596627110219,339755,1410000158,2311912771,13853,1,1
1784995596627110219,339757,1956402364,1844315550,6246,2,1
1784995596627110219,339760,1559608651,1741420732,1321,2,1
1784995596627110219,339771,1357124228,2070151839,12922,1,1
1784995596627110219,339778,1608983441,2314384912,16627,1,1
1784995596627110219,339779,1744484782,1898314803,1433,2,1
1784995596627110219,339782,1610069905,1698335226,4628,2,1
1784995596627110219,339790,601151213,1408372320,880,12,1
1784995596627110219,339793,574234694,1557311065,511,12,1
1784995596627110219,339794,595079708,1651972129,640,12,1
1784995596627110219,339796,622305956,1518081255,1248,13,1
1784995596627110219,339798,651365512,1619985073,1716,13,1
1784995596627110219,339836,558856553,1294886310,351,9,1
1784995596627110219,339837,580650674,1435627392,443,9,1
1784995596627110219,339839,607909059,1328334516,929,9,1
1784995596627110219,339842,596196999,1485058688,400,9,1
1784995596627110219,339843,557818348,1153465689,376,9,1
1784995597136514524,339738,1402053131,1985679163,13847,1,1
1784995597136514524,339750,1607987826,1701247769,4058,2,1
1784995597136514524,339753,1618171122,2023784907,16515,1,1
1784995597136514524,339755,1410000158,2311912771,13853,1,1
1784995597136514524,339757,1957259651,1846644244,6248,2,1
1784995597136514524,339760,1560629623,1742834573,1323,2,1
1784995597136514524,339771,1357124228,2070151839,12922,1,1
1784995597136514524,339778,1608983441,2314384912,16627,1,1
1784995597136514524,339779,1745637322,1898314803,1435,2,1
1784995597136514524,339782,1612066299,1700651251,4630,2,1
1784995597136514524,339790,601822100,1408556165,890,12,1
1784995597136514524,339793,575323307,1557982614,525,12,1
1784995597136514524,339794,595079708,1651972129,640,12,1
1784995597136514524,339796,622305956,1518081255,1248,13,1
1784995597136514524,339798,651365512,1619985073,1716,13,1
1784995597136514524,339836,560627470,1295409445,354,9,1
1784995597136514524,339837,580650674,1435627392,443,9,1
1784995597136514524,339839,607909059,1328334516,929,9,1
1784995597136514524,339842,596196999,1485058688,400,9,1
1784995597136514524,339843,557818348,1153465689,376,9,1
1784995597646656996,339738,1402053131,1985679163,13847,1,1
1784995597646656996,339750,1608858071,1701247769,4059,2,1
1784995597646656996,339753,1618171122,2023784907,16515,1,1
1784995597646656996,339755,1410202231,2313551990,13854,1,1
1784995597646656996,339757,1957928384,1846644244,6249,2,1
1784995597646656996,339760,1561411326,1742834573,1324,2,1
1784995597646656996,339771,1357420662,2070151839,12923,1,1
1784995597646656996,339778,1609548077,2316028348,16631,1,1
1784995597646656996,339779,1746356050,1898314803,1436,2,1
1784995597646656996,339782,1612884306,1700651251,4631,2,1
1784995597646656996,339790,601822100,1408556165,890,12,1
1784995597646656996,339793,575323307,1557982614,525,12,1
1784995597646656996,339794,595079708,1651972129,640,12,1
1784995597646656996,339796,622305956,1518081255,1248,13,1
1784995597646656996,339798,652636990,1621917370,1732,13,1
1784995597646656996,339836,560627470,1295409445,354,9,1
1784995597646656996,339837,580650674,1435627392,443,9,1
1784995597646656996,339839,607909059,1328334516,929,9,1
1784995597646656996,339842,596196999,1485058688,400,9,1
1784995597646656996,339843,557818348,1153465689,376,9,1
1784995598157250736,339738,1402718401,1987198082,13852,1,1
1784995598157250736,339750,1610642448,1701247769,4061,2,1
1784995598157250736,339753,1618555348,2023799789,16517,1,1
1784995598157250736,339755,1410202231,2313551990,13854,1,1
1784995598157250736,339757,1959098159,1848661441,6250,2,1
1784995598157250736,339760,1562359338,1742834573,1325,2,1
1784995598157250736,339771,1357420662,2070151839,12923,1,1
1784995598157250736,339778,1609548077,2316028348,16631,1,1
1784995598157250736,339779,1747933066,1899030827,1437,2,1
1784995598157250736,339782,1614026950,1703487356,4633,2,1
1784995598157250736,339790,602932758,1412531018,907,12,1
1784995598157250736,339793,576127975,1558284837,532,12,1
1784995598157250736,339794,595079708,1651972129,640,12,1
1784995598157250736,339796,622305956,1518081255,1248,13,1
1784995598157250736,339798,652636990,1621917370,1732,13,1
1784995598157250736,339836,560627470,1295409445,354,9,1
1784995598157250736,339837,582372106,1436028984,446,9,1
1784995598157250736,339839,609312654,1328334516,933,9,1
1784995598157250736,339842,597946283,1490630960,403,9,1
1784995598157250736,339843,557818348,1153465689,376,9,1
1784995598667090306,339738,1402718401,1987198082,13852,1,1
1784995598667090306,339750,1611362468,1701247769,4062,2,1
1784995598667090306,339753,1618555348,2023799789,16517,1,1
1784995598667090306,339755,1410416182,2313551990,13855,1,1
1784995598667090306,339757,1959848504,1848661441,6251,2,1
1784995598667090306,339760,1563356084,1742834573,1326,2,1
1784995598667090306,339771,1357628984,2070151839,12924,1,1
1784995598667090306,339778,1609893375,2316028348,16633,1,1
1784995598667090306,339779,1748669531,1901738529,1438,2,1
1784995598667090306,339782,1614666610,1705733025,4634,2,1
1784995598667090306,339790,602932758,1412531018,907,12,1
1784995598667090306,339793,576127975,1558284837,532,12,1
1784995598667090306,339794,595079708,1651972129,640,12,1
1784995598667090306,339796,622305956,1518081255,1248,13,1
1784995598667090306,339798,653379275,1622611372,1741,13,1
1784995598667090306,339836,560627470,1295409445,354,9,1
1784995598667090306,339837,582372106,1436028984,446,9,1
1784995598667090306,339839,609312654,1328334516,933,9,1
1784995598667090306,339842,597946283,1490630960,403,9,1
1784995598667090306,339843,557818348,1153465689,376,9,1
1784995599181222950,339738,1403557389,1987332705,13857,1,1
1784995599181222950,339750,1613063531,1701247769,4064,2,1
1784995599181222950,339753,1618882569,2023799789,16518,1,1
1784995599181222950,339755,1410416182,2313551990,13855,1,1
1784995599181222950,339757,1960874843,1850256935,6252,2,1
1784995599181222950,339760,1565170627,1744445330,1327,2,1
1784995599181222950,339771,1357628984,2070151839,12924,1,1
1784995599181222950,339778,1609893375,2316028348,16633,1,1
1784995599181222950,339779,1749992887,1901738529,1439,2,1
1784995599181222950,339782,1616123666,1705733025,4636,2,1
1784995599181222950,339790,604040091,1413313763,924,12,1
1784995599181222950,339793,576127975,1558284837,532,12,1
1784995599181222950,339794,595079708,1651972129,640,12,1
1784995599181222950,339796,622305956,1518081255,1248,13,1
1784995599181222950,339798,653379275,1622611372,1741,13,1
1784995599181222950,339836,560627470,1295409445,354,9,1
1784995599181222950,339837,583652657,1439931880,449,9,1
1784995599181222950,339839,611688379,1332435589,936,9,1
1784995599181222950,339842,599590661,1491957450,408,9,1
1784995599181222950,339843,557818348,1153465689,376,9,1
1784995599690892230,339738,1403557389,1987332705,13857,1,1
1784995599690892230,339750,1614558856,1703415069,4078,2,1
1784995599690892230,339753,1618882569,2023799789,16518,1,1
1784995599690892230,339755,1410624945,2313551990,13856,1,1
1784995599690892230,339757,1989829928,1858730820,6650,2,1
1784995599690892230,339760,1567209455,1748326773,1342,2,1
1784995599690892230,339771,1357825729,2071124859,12925,1,1
1784995599690892230,339778,1610508910,2316028348,16637,1,1
1784995599690892230,339779,1757490005,1915937213,1451,2,1
1784995599690892230,339782,1617970886,1707343481,4645,2,1
1784995599690892230,339790,604040091,1413313763,924,12,1
1784995599690892230,339793,576127975,1558284837,532,12,1
1784995599690892230,339794,595079708,1651972129,640,12,1
1784995599690892230,339796,622305956,1518081255,1248,13,1
1784995599690892230,339798,654378193,1623156791,1751,13,1
1784995599690892230,339836,560627470,1295409445,354,9,1
1784995599690892230,339837,583652657,1439931880,449,9,1
1784995599690892230,339839,611688379,1332435589,936,9,1
1784995599690892230,339842,599590661,1491957450,408,9,1
1784995599690892230,339843,557818348,1153465689,376,9,1
1784995600201237611,339738,1403935096,1987445905,13859,1,1
1784995600201237611,339750,1616417736,1706880479,4080,2,1
1784995600201237611,339753,1619513255,2023799789,16522,1,1
1784995600201237611,339755,1410624945,2313551990,13856,1,1
1784995600201237611,339757,1990642176,1858730820,6652,2,1
1784995600201237611,339760,1568361774,1751305582,1343,2,1
1784995600201237611,339771,1358196685,2071124859,12927,1,1
1784995600201237611,339778,1610508910,2316028348,16637,1,1
1784995600201237611,339779,1759900861,1918714180,1453,2,1
1784995600201237611,339782,1618611898,1707343481,4646,2,1
1784995600201237611,339790,604829476,1415332472,934,12,1
1784995600201237611,339793,577122868,1558657097,545,12,1
1784995600201237611,339794,595079708,1651972129,640,12,1
1784995600201237611,339796,622979237,1519081986,1254,13,1
1784995600201237611,339798,654378193,1623156791,1751,13,1
1784995600201237611,339836,560627470,1295409445,354,9,1
1784995600201237611,339837,583652657,1439931880,449,9,1
1784995600201237611,339839,613294839,1333097723,939,9,1
1784995600201237611,339842,601585814,1495354458,411,9,1
1784995600201237611,339843,557818348,1153465689,376,9,1
1784995600714094638,339738,1403935096,1987445905,13859,1,1
1784995600714094638,339750,1618303295,1706880479,4083,2,1
1784995600714094638,339753,1619513255,2023799789,16522,1,1
1784995600714094638,339755,1410843953,2314290438,13857,1,1
1784995600714094638,339757,1992386513,1861672243,6655,2,1
1784995600714094638,339760,1569604077,1751305582,1345,2,1
1784995600714094638,339771,1358196685,2071124859,12927,1,1
1784995600714094638,339778,1610694298,2317371924,16638,1,1
1784995600714094638,339779,1761635663,1919714801,1456,2,1
1784995600714094638,339782,1623109967,1707566355,4651,2,1
1784995600714094638,339790,604829476,1415332472,934,12,1
1784995600714094638,339793,577122868,1558657097,545,12,1
1784995600714094638,339794,595079708,1651972129,640,12,1
1784995600714094638,339796,622979237,1519081986,1254,13,1
1784995600714094638,339798,654378193,1623156791,1751,13,1
1784995600714094638,339836,560627470,1295409445,354,9,1
1784995600714094638,339837,583652657,1439931880,449,9,1
1784995600714094638,339839,613294839,1333097723,939,9,1
1784995600714094638,339842,601585814,1495354458,411,9,1
1784995600714094638,339843,559320862,1153465689,380,9,1
1784995601224244200,339738,1404326954,1987467066,13861,1,1
1784995601224244200,339750,1620277687,1706880479,4085,2,1
1784995601224244200,339753,1619902499,2025915263,16524,1,1
1784995601224244200,339755,1411210343,2316526252,13859,1,1
1784995601224244200,339757,1993639422,1861672243,6656,2,1
1784995601224244200,339760,1570914683,1751305582,1346,2,1
1784995601224244200,339771,1358450826,2071124859,12928,1,1
1784995601224244200,339778,1611099727,2320908520,16640,1,1
1784995601224244200,339779,1762383014,1920449664,1458,2,1
1784995601224244200,339782,1624016677,1708469069,4652,2,1
1784995601224244200,339790,605454524,1415970449,943,12,1
1784995601224244200,339793,577903128,1558657097,551,12,1
1784995601224244200,339794,595786328,1652235925,645,12,1
1784995601224244200,339796,622979237,1519081986,1254,13,1
1784995601224244200,339798,655060187,1623543432,1760,13,1
1784995601224244200,339836,560627470,1295409445,354,9,1
1784995601224244200,339837,585389943,1441184789,454,9,1
1784995601224244200,339839,614992285,1333097723,943,9,1
1784995601224244200,339842,601585814,1495354458,411,9,1
1784995601224244200,339843,559320862,1153465689,380,9,1
1784995601732407280,339738,1404326954,1987467066,13861,1,1
1784995601732407280,339750,1622638930,1706880479,4088,2,1
1784995601732407280,339753,1619902499,2025915263,16524,1,1
1784995601732407280,339755,1411210343,2316526252,13859,1,1
1784995601732407280,339757,1994356478,1863137631,6657,2,1
1784995601732407280,339760,1571747894,1751305582,1347,2,1
1784995601732407280,339771,1358450826,2071124859,12928,1,1
1784995601732407280,339778,1611099727,2320908520,16640,1,1
1784995601732407280,339779,1763048162,1920449664,1459,2,1
1784995601732407280,339782,1624985500,1709469520,4654,2,1
1784995601732407280,339790,605454524,1415970449,943,12,1
1784995601732407280,339793,577903128,1558657097,551,12,1
1784995601732407280,339794,595786328,1652235925,645,12,1
1784995601732407280,339796,622979237,1519081986,1254,13,1
1784995601732407280,339798,655060187,1623543432,1760,13,1
1784995601732407280,339836,561963925,1295631388,357,9,1
1784995601732407280,339837,585389943,1441184789,454,9,1
1784995601732407280,339839,614992285,1333097723,943,9,1
1784995601732407280,339842,601585814,1495354458,411,9,1
1784995601732407280,339843,559320862,1153465689,380,9,1
1784995602242090941,339738,1405001135,1989387978,13867,1,1
1784995602242090941,339750,1623325620,1709278828,4089,2,1
1784995602242090941,339753,1620539285,2026016595,16528,1,1
1784995602242090941,339755,1411814950,2316526252,13863,1,1
1784995602242090941,339757,1996182579,1864199775,6659,2,1
1784995602242090941,339760,1574184370,1751305582,1350,2,1
1784995602242090941,339771,1358663535,2071124859,12929,1,1
1784995602242090941,339778,1611708180,2320908520,16644,1,1
1784995602242090941,339779,1764388893,1920449664,1460,2,1
1784995602242090941,339782,1625724088,1709469520,4655,2,1
1784995602242090941,339790,606453282,1416671814,967,12,1
1784995602242090941,339793,578817030,1560841625,562,12,1
1784995602242090941,339794,596903174,1655352530,652,12,1
1784995602242090941,339796,622979237,1519081986,1254,13,1
1784995602242090941,339798,655913297,1624248489,1771,13,1
1784995602242090941,339836,561963925,1295631388,357,9,1
1784995602242090941,339837,586826479,1444840083,457,9,1
1784995602242090941,339839,616490262,1336803324,946,9,1
1784995602242090941,339842,602864592,1495354458,415,9,1
1784995602242090941,339843,559320862,1153465689,380,9,1
1784995602758225142,339738,1405001135,1989387978,13867,1,1
1784995602758225142,339750,1627576907,1710850976,4135,2,1
1784995602758225142,339753,1620539285,2026016595,16528,1,1
1784995602758225142,339755,1411814950,2316526252,13863,1,1
1784995602758225142,339757,1997817691,1865504393,6668,2,1
1784995602758225142,339760,1576176288,1752341576,1360,2,1
1784995602758225142,339771,1358663535,2071124859,12929,1,1
1784995602758225142,339778,1611708180,2320908520,16644,1,1
1784995602758225142,339779,1766206991,1924184108,1476,2,1
1784995602758225142,339782,1627853934,1715150452,4676,2,1
1784995602758225142,339790,606453282,1416671814,967,12,1
1784995602758225142,339793,578817030,1560841625,562,12,1
1784995602758225142,339794,596903174,1655352530,652,12,1
1784995602758225142,339796,622979237,1519081986,1254,13,1
1784995602758225142,339798,655913297,1624248489,1771,13,1
1784995602758225142,339836,563588642,1296003566,360,9,1
1784995602758225142,339837,586826479,1444840083,457,9,1
1784995602758225142,339839,616490262,1336803324,946,9,1
1784995602758225142,339842,602864592,1495354458,415,9,1
1784995602758225142,339843,559320862,1153465689,380,9,1
1784995603271368225,339738,1405279864,1989387978,13868,1,1
1784995603271368225,339750,1628181374,1710850976,4136,2,1
1784995603271368225,339753,1620928669,2027931798,16530,1,1
1784995603271368225,339755,1412151104,2316526252,13865,1,1
1784995603271368225,339757,1999042168,1865790072,6669,2,1
1784995603271368225,339760,1577567946,1752341576,1361,2,1
1784995603271368225,339771,1359322526,2071124859,12934,1,1
1784995603271368225,339778,1612607759,2320933778,16650,1,1
1784995603271368225,339779,1767360181,1926186873,1477,2,1
1784995603271368225,339782,1628593274,1716202730,4677,2,1
1784995603271368225,339790,606453282,1416671814,967,12,1
1784995603271368225,339793,579679113,1561706611,572,12,1
1784995603271368225,339794,597523134,1655516546,664,12,1
1784995603271368225,339796,623909804,1522059374,1262,13,1
1784995603271368225,339798,657179389,1626357344,1785,13,1
1784995603271368225,339836,563588642,1296003566,360,9,1
1784995603271368225,339837,588634833,1447494345,460,9,1
1784995603271368225,339839,618404304,1336803324,950,9,1
1784995603271368225,339842,604632525,1496832155,418,9,1
1784995603271368225,339843,559320862,1153465689,380,9,1
1784995603785488631,339738,1405279864,1989387978,13868,1,1
1784995603785488631,339750,1629108325,1710927151,4137,2,1
1784995603785488631,339753,1620928669,2027931798,16530,1,1
1784995603785488631,339755,1412151104,2316526252,13865,1,1
1784995603785488631,339757,1999819334,1868328400,6670,2,1
1784995603785488631,339760,1578260104,1752341576,1362,2,1
1784995603785488631,339771,1359322526,2071124859,12934,1,1
1784995603785488631,339778,1612607759,2320933778,16650,1,1
1784995603785488631,339779,1768127473,1926186873,1478,2,1
1784995603785488631,339782,1630186645,1717581869,4678,2,1
1784995603785488631,339790,606453282,1416671814,967,12,1
1784995603785488631,339793,579679113,1561706611,572,12,1
1784995603785488631,339794,597523134,1655516546,664,12,1
1784995603785488631,339796,623909804,1522059374,1262,13,1
1784995603785488631,339798,657179389,1626357344,1785,13,1
1784995603785488631,339836,565094021,1296252299,363,9,1
1784995603785488631,339837,588634833,1447494345,460,9,1
1784995603785488631,339839,618404304,1336803324,950,9,1
1784995603785488631,339842,604632525,1496832155,418,9,1
1784995603785488631,339843,561295885,1159166253,383,9,1
1784995604298091769,339738,1406060996,1989387978,13872,1,1
1784995604298091769,339750,1629716087,1710927151,4138,2,1
1784995604298091769,339753,1621466778,2027971547,16534,1,1
1784995604298091769,339755,1412773389,2319408066,13869,1,1
1784995604298091769,339757,2000876651,1868696111,6671,2,1
1784995604298091769,339760,1579956378,1752341576,1364,2,1
1784995604298091769,339771,1359553482,2072003818,12935,1,1
1784995604298091769,339778,1613422422,2322953419,16654,1,1
1784995604298091769,339779,1769811600,1926843578,1479,2,1
1784995604298091769,339782,1631150191,1717581869,4679,2,1
1784995604298091769,339790,607736950,1417158715,985,12,1
1784995604298091769,339793,580603788,1563165000,580,12,1
1784995604298091769,339794,598439629,1668232904,671,12,1
1784995604298091769,339796,623909804,1522059374,1262,13,1
1784995604298091769,339798,657976576,1630332027,1791,13,1
1784995604298091769,339836,565094021,1296252299,363,9,1
1784995604298091769,339837,590061273,1447494345,464,9,1
1784995604298091769,339839,618404304,1336803324,950,9,1
