run_id,backend,n_events,neg_ack,neg_send,neg_output_send,neg_tti,min_ack_us,min_send_us,median_ack_us,median_send_us
concurrency_n5_20260725_102915_redis_feed3_rep3,redis,121,26,0,0,0,-2618.9,535.4,158.7,991.0
concurrency_n5_20260725_102915_redis_feed3_rep4,redis,121,26,0,0,0,-1986.0,592.0,219.8,1234.1
concurrency_n5_20260725_102915_redis_feed3_rep5,redis,121,26,0,0,0,-1954.3,556.5,483.8,1199.2
concurrency_n5_20260725_102915_redis_feed4_rep1,redis,112,29,0,0,0,-2772.6,693.5,433.3,1349.6
concurrency_n5_20260725_102915_redis_feed4_rep2,redis,112,19,0,0,0,-4072.8,570.3,510.1,1216.1
concurrency_n5_20260725_102915_redis_feed4_rep3,redis,112,18,0,0,0,-1809.3,573.9,763.5,1382.7
concurrency_n5_20260725_102915_redis_feed4_rep4,redis,112,34,0,0,0,-2918.1,599.6,166.7,1228.4
concurrency_n5_20260725_102915_redis_feed4_rep5,redis,112,21,0,0,0,-2859.5,575.4,382.8,1219.7
concurrency_n5_20260725_102915_redis_feed5_rep1,redis,145,39,0,0,0,-3112.1,556.2,283.7,1158.1
concurrency_n5_20260725_102915_redis_feed5_rep2,redis,145,38,0,0,0,-2771.5,562.4,253.1,1119.0
concurrency_n5_20260725_102915_redis_feed5_rep3,redis,145,26,0,0,0,-1931.3,561.9,206.6,1265.1
concurrency_n5_20260725_102915_redis_feed5_rep4,redis,145,36,0,0,0,-3116.9,516.4,169.3,937.2
concurrency_n5_20260725_102915_redis_feed5_rep5,redis,145,25,0,0,0,-3080.4,354.2,158.1,845.8
concurrency_n5_20260725_104704_kafka_feed1_rep1,kafka,148,37,0,0,0,-2617.7,2066.4,664.9,3197.3
concurrency_n5_20260725_104704_kafka_feed1_rep2,kafka,148,25,0,0,0,-3297.0,1794.1,849.2,3375.0
concurrency_n5_20260725_104704_kafka_feed1_rep3,kafka,148,37,0,0,0,-2562.7,2152.2,785.0,3558.5
concurrency_n5_20260725_104704_kafka_feed1_rep4,kafka,148,29,0,0,0,-2774.7,1671.8,691.7,2939.5
concurrency_n5_20260725_104704_kafka_feed1_rep5,kafka,148,43,0,0,0,-4251.6,1857.9,714.4,3065.2
concurrency_n5_20260725_104704_kafka_feed2_rep1,kafka,71,30,0,0,0,-1488.5,2071.3,492.5,3443.3
concurrency_n5_20260725_104704_kafka_feed2_rep2,kafka,71,21,0,0,0,-3928.6,1956.5,781.4,3325.9
concurrency_n5_20260725_104704_kafka_feed2_rep3,kafka,71,13,0,0,0,-3606.4,1979.6,730.4,3228.4
concurrency_n5_20260725_104704_kafka_feed2_rep4,kafka,71,11,0,0,0,-2427.2,2241.4,829.9,3326.9
concurrency_n5_20260725_104704_kafka_feed2_rep5,kafka,71,12,0,0,0,-2805.1,1817.2,835.9,3385.1
concurrency_n5_20260725_104704_kafka_feed3_rep1,kafka,121,37,0,0,0,-2423.2,2066.9,706.3,3235.7
concurrency_n5_20260725_104704_kafka_feed3_rep2,kafka,121,22,0,0,0,-2347.0,1842.4,612.9,2566.5
concurrency_n5_20260725_104704_kafka_feed3_rep3,kafka,121,37,0,0,0,-4373.6,2087.8,733.0,3015.4
concurrency_n5_20260725_104704_kafka_feed3_rep4,kafka,121,23,0,0,0,-2407.0,1896.1,735.0,2880.0
concurrency_n5_20260725_104704_kafka_feed3_rep5,kafka,121,26,0,0,0,-2723.8,1833.7,719.1,2841.6
concurrency_n5_20260725_104704_kafka_feed4_rep1,kafka,112,26,0,0,0,-3432.3,1978.1,788.4,2815.5
concurrency_n5_20260725_104704_kafka_feed4_rep2,kafka,112,19,0,0,0,-1945.3,2028.2,940.6,2915.0
concurrency_n5_20260725_104704_kafka_feed4_rep3,kafka,112,39,0,0,0,-3864.9,2002.2,651.8,3052.6
concurrency_n5_20260725_104704_kafka_feed4_rep4,kafka,112,23,0,0,0,-2519.5,1979.6,647.1,2847.0
concurrency_n5_20260725_104704_kafka_feed4_rep5,kafka,112,31,0,0,0,-4191.1,1983.7,742.6,3431.2
concurrency_n5_20260725_104704_kafka_feed5_rep1,kafka,145,34,0,0,0,-2737.1,1825.5,632.7,2862.1
concurrency_n5_20260725_104704_kafka_feed5_rep2,kafka,145,47,0,0,0,-2788.2,1805.0,657.3,3041.1
concurrency_n5_20260725_104704_kafka_feed5_rep3,kafka,145,39,0,0,0,-4389.2,1871.8,754.3,3140.7
concurrency_n5_20260725_104704_kafka_feed5_rep4,kafka,145,31,0,0,0,-2799.9,2163.1,787.0,3317.2
concurrency_n5_20260725_104704_kafka_feed5_rep5,kafka,145,29,0,0,0,-2620.0,1885.5,735.8,3230.1
concurrency_n5_20260725_104704_redis_feed1_rep1,redis,148,33,0,0,0,-3853.2,497.5,251.1,1260.2
concurrency_n5_20260725_104704_redis_feed1_rep2,redis,148,23,0,0,0,-2991.7,463.3,696.7,1420.9
concurrency_n5_20260725_104704_redis_feed1_rep3,redis,148,23,0,0,0,-2903.9,552.2,404.7,1196.8
concurrency_n5_20260725_104704_redis_feed1_rep4,redis,148,27,0,0,0,-1909.1,500.4,213.1,1204.7
concurrency_n5_20260725_104704_redis_feed1_rep5,redis,148,37,0,0,0,-3455.8,452.9,351.1,1142.7
concurrency_n5_20260725_104704_redis_feed2_rep1,redis,71,9,0,0,0,-3111.2,617.2,691.8,1295.5
concurrency_n5_20260725_104704_redis_feed2_rep2,redis,71,14,0,0,0,-2972.3,390.6,374.7,1273.4
concurrency_n5_20260725_104704_redis_feed2_rep3,redis,71,8,0,0,0,-1386.8,547.4,833.0,1475.3
concurrency_n5_20260725_104704_redis_feed2_rep4,redis,71,11,0,0,0,-1160.6,513.4,595.9,1223.2
concurrency_n5_20260725_104704_redis_feed2_rep5,redis,71,9,0,0,0,-304.3,602.2,448.4,1259.1
concurrency_n5_20260725_104704_redis_feed3_rep1,redis,121,11,0,0,0,-3038.6,467.5,471.9,1162.3
concurrency_n5_20260725_104704_redis_feed3_rep2,redis,121,15,0,0,0,-2068.8,509.2,734.9,1335.2
concurrency_n5_20260725_104704_redis_feed3_rep3,redis,121,19,0,0,0,-2006.9,477.6,509.5,1263.1
concurrency_n5_20260725_104704_redis_feed3_rep4,redis,121,17,0,0,0,-2315.9,541.3,520.9,1275.4
concurrency_n5_20260725_104704_redis_feed3_rep5,redis,121,16,0,0,0,-3067.0,499.6,705.0,1227.5
concurrency_n5_20260725_104704_redis_feed4_rep1,redis,112,11,0,0,0,-3803.8,560.5,641.9,1384.4
concurrency_n5_20260725_104704_redis_feed4_rep2,redis,112,15,0,0,0,-3391.3,524.9,446.9,1269.6
concurrency_n5_20260725_104704_redis_feed4_rep3,redis,112,21,0,0,0,-2124.8,533.4,216.9,1411.6
concurrency_n5_20260725_104704_redis_feed4_rep4,redis,112,15,0,0,0,-2416.3,550.4,569.2,1326.4
concurrency_n5_20260725_104704_redis_feed4_rep5,redis,112,22,0,0,0,-3112.1,451.2,471.5,1296.0
concurrency_n5_20260725_104704_redis_feed5_rep1,redis,145,24,0,0,0,-2905.4,467.5,189.3,1247.5
concurrency_n5_20260725_104704_redis_feed5_rep2,redis,145,16,0,0,0,-3495.0,655.4,403.8,1248.8
concurrency_n5_20260725_104704_redis_feed5_rep3,redis,145,24,0,0,0,-2739.9,544.3,201.7,1196.8
concurrency_n5_20260725_104704_redis_feed5_rep4,redis,145,17,0,0,0,-2788.0,309.4,285.2,1158.5
concurrency_n5_20260725_104704_redis_feed5_rep5,redis,145,21,0,0,0,-6742.0,554.5,528.0,1382.9
concurrency_n5_20260725_110523_kafka_feed1_rep1,kafka,148,8,0,0,0,-1527.2,1866.2,593.9,2490.8
concurrency_n5_20260725_110523_kafka_feed1_rep2,kafka,148,10,0,0,0,-2498.5,1594.1,589.9,2349.9
concurrency_n5_20260725_110523_kafka_feed1_rep3,kafka,148,13,0,0,0,-2466.5,1906.8,579.3,2529.0
concurrency_n5_20260725_110523_kafka_feed1_rep4,kafka,148,9,0,0,0,-2014.6,1876.9,613.0,2562.1
concurrency_n5_20260725_110523_kafka_feed1_rep5,kafka,148,3,0,0,0,-775.7,1890.7,605.7,2483.8
concurrency_n5_20260725_110523_kafka_feed2_rep1,kafka,71,4,0,0,0,-1741.8,1759.7,664.1,2365.5
concurrency_n5_20260725_110523_kafka_feed2_rep2,kafka,71,0,0,0,0,372.9,1775.7,644.6,2458.9
concurrency_n5_20260725_110523_kafka_feed2_rep3,kafka,71,1,0,0,0,-1385.5,1756.9,694.8,2686.8
concurrency_n5_20260725_110523_kafka_feed2_rep4,kafka,71,6,0,0,0,-3510.8,1620.2,644.3,2367.9
concurrency_n5_20260725_110523_kafka_feed2_rep5,kafka,71,5,0,0,0,-367.3,1768.2,624.7,2423.7
concurrency_n5_20260725_110523_kafka_feed3_rep1,kafka,121,5,0,0,0,-2358.2,1849.8,642.2,2449.6
concurrency_n5_20260725_110523_kafka_feed3_rep2,kafka,121,5,0,0,0,-947.1,1807.6,660.6,2470.9
concurrency_n5_20260725_110523_kafka_feed3_rep3,kafka,121,6,0,0,0,-655.0,1881.7,591.3,2443.1
concurrency_n5_20260725_110523_kafka_feed3_rep4,kafka,121,3,0,0,0,-711.8,1653.8,647.0,2297.3
concurrency_n5_20260725_110523_kafka_feed3_rep5,kafka,121,3,0,0,0,-2143.4,1624.3,618.9,2370.3
concurrency_n5_20260725_110523_kafka_feed4_rep1,kafka,112,1,0,0,0,-1150.5,1807.1,659.5,2402.1
concurrency_n5_20260725_110523_kafka_feed4_rep2,kafka,112,5,0,0,0,-2384.4,1816.5,658.8,2366.6
concurrency_n5_20260725_110523_kafka_feed4_rep3,kafka,112,12,0,0,0,-2649.5,1634.0,642.2,2338.5
concurrency_n5_20260725_110523_kafka_feed4_rep4,kafka,112,2,0,0,0,-797.1,1699.9,653.4,2335.6
concurrency_n5_20260725_110523_kafka_feed4_rep5,kafka,112,4,0,0,0,-5629.3,1717.2,646.3,2504.7
concurrency_n5_20260725_110523_kafka_feed5_rep1,kafka,145,7,0,0,0,-1234.6,1745.6,615.1,2442.6
concurrency_n5_20260725_110523_kafka_feed5_rep2,kafka,145,8,0,0,0,-662.4,1904.0,634.4,2458.8
concurrency_n5_20260725_110523_kafka_feed5_rep3,kafka,145,1,0,0,0,-12.8,1741.1,642.4,2346.9
concurrency_n5_20260725_110523_kafka_feed5_rep4,kafka,145,7,0,0,0,-1786.5,1756.2,612.3,2345.7
concurrency_n5_20260725_110523_kafka_feed5_rep5,kafka,145,9,0,0,0,-773.2,1629.9,609.0,2367.9
concurrency_n5_20260725_110523_redis_feed1_rep1,redis,148,15,0,0,0,-3459.7,565.8,152.8,1254.1
concurrency_n5_20260725_110523_redis_feed1_rep2,redis,148,15,0,0,0,-1943.8,666.7,223.6,1214.2
concurrency_n5_20260725_110523_redis_feed1_rep3,redis,148,7,0,0,0,-1952.3,573.4,450.2,1174.1
concurrency_n5_20260725_110523_redis_feed1_rep4,redis,148,22,0,0,0,-2939.4,510.2,104.4,858.4
concurrency_n5_20260725_110523_redis_feed1_rep5,redis,148,18,0,0,0,-2724.7,492.6,148.3,884.8
concurrency_n5_20260725_110523_redis_feed2_rep1,redis,71,8,0,0,0,-1794.9,668.2,511.4,1385.6
concurrency_n5_20260725_110523_redis_feed2_rep2,redis,71,11,0,0,0,-1824.9,536.6,454.6,1257.8
concurrency_n5_20260725_110523_redis_feed2_rep3,redis,71,7,0,0,0,-2131.7,652.9,766.9,1439.4
concurrency_n5_20260725_110523_redis_feed2_rep4,redis,71,8,0,0,0,-4054.3,547.3,178.2,1188.6
concurrency_n5_20260725_110523_redis_feed2_rep5,redis,71,6,0,0,0,-2842.8,413.6,571.2,1282.2
concurrency_n5_20260725_110523_redis_feed3_rep1,redis,121,18,0,0,0,-2765.5,541.3,103.4,1033.9
concurrency_n5_20260725_110523_redis_feed3_rep2,redis,121,17,0,0,0,-2920.9,579.6,293.1,1247.4
concurrency_n5_20260725_110523_redis_feed3_rep3,redis,121,18,0,0,0,-2791.7,498.5,134.6,1211.8
concurrency_n5_20260725_110523_redis_feed3_rep4,redis,121,15,0,0,0,-3368.4,555.9,409.8,1252.1
concurrency_n5_20260725_110523_redis_feed3_rep5,redis,121,11,0,0,0,-3019.5,519.9,480.4,1104.3
concurrency_n5_20260725_110523_redis_feed4_rep1,redis,112,13,0,0,0,-1792.1,555.9,546.5,1174.2
concurrency_n5_20260725_110523_redis_feed4_rep2,redis,112,22,0,0,0,-1660.6,482.5,104.8,1203.2
concurrency_n5_20260725_110523_redis_feed4_rep3,redis,112,14,0,0,0,-2420.1,566.1,601.8,1250.2
concurrency_n5_20260725_110523_redis_feed4_rep4,redis,112,7,0,0,0,-2859.6,542.7,459.3,1140.8
concurrency_n5_20260725_110523_redis_feed4_rep5,redis,112,7,0,0,0,-1297.1,554.2,429.9,1141.2
concurrency_n5_20260725_110523_redis_feed5_rep1,redis,145,17,0,0,0,-2911.7,529.2,129.6,1116.7
concurrency_n5_20260725_110523_redis_feed5_rep2,redis,145,18,0,0,0,-2669.7,504.8,258.2,892.2
concurrency_n5_20260725_110523_redis_feed5_rep3,redis,145,3,0,0,0,-1220.0,561.1,671.7,1230.9
concurrency_n5_20260725_110523_redis_feed5_rep4,redis,145,6,0,0,0,-1501.0,504.0,445.2,1021.2
concurrency_n5_20260725_110523_redis_feed5_rep5,redis,145,17,0,0,0,-2387.2,515.8,105.6,936.7
concurrency_n5_20260725_112311_kafka_feed1_rep1,kafka,148,0,0,0,0,567.0,2172.4,881.2,2800.5
concurrency_n5_20260725_112311_kafka_feed1_rep2,kafka,148,5,0,0,0,-112.4,2080.9,858.2,2711.9
concurrency_n5_20260725_112311_kafka_feed1_rep3,kafka,148,0,0,0,0,283.9,2267.5,842.3,2794.6
concurrency_n5_20260725_112311_kafka_feed1_rep4,kafka,148,0,0,0,0,426.1,2244.9,857.7,2805.9
concurrency_n5_20260725_112311_kafka_feed1_rep5,kafka,148,0,0,0,0,29.7,2185.9,846.9,2761.6
concurrency_n5_20260725_112311_kafka_feed2_rep1,kafka,71,0,0,0,0,245.6,2152.5,862.4,2743.8
concurrency_n5_20260725_112311_kafka_feed2_rep2,kafka,71,0,0,0,0,562.8,2273.2,897.6,2801.3
concurrency_n5_20260725_112311_kafka_feed2_rep3,kafka,71,0,0,0,0,665.2,2259.7,870.1,2751.5
concurrency_n5_20260725_112311_kafka_feed2_rep4,kafka,71,0,0,0,0,569.0,2331.2,914.1,2913.7
concurrency_n5_20260725_112311_kafka_feed2_rep5,kafka,71,0,0,0,0,528.8,2115.7,805.7,2622.7
concurrency_n5_20260725_112311_kafka_feed3_rep1,kafka,121,0,0,0,0,336.9,2135.8,832.9,2674.0
concurrency_n5_20260725_112311_kafka_feed3_rep2,kafka,121,0,0,0,0,514.9,2163.1,865.9,2641.3
concurrency_n5_20260725_112311_kafka_feed3_rep3,kafka,121,0,0,0,0,640.4,2134.9,936.1,2700.7
concurrency_n5_20260725_112311_kafka_feed3_rep4,kafka,121,0,0,0,0,196.8,2148.6,889.5,2780.1
concurrency_n5_20260725_112311_kafka_feed3_rep5,kafka,121,0,0,0,0,653.6,2159.3,901.9,2766.6
concurrency_n5_20260725_112311_kafka_feed4_rep1,kafka,112,0,0,0,0,471.5,2124.7,906.6,2702.1
concurrency_n5_20260725_112311_kafka_feed4_rep2,kafka,112,0,0,0,0,354.4,2183.5,848.6,2752.4
concurrency_n5_20260725_112311_kafka_feed4_rep3,kafka,112,0,0,0,0,212.8,2241.5,881.4,2827.6
concurrency_n5_20260725_112311_kafka_feed4_rep4,kafka,112,0,0,0,0,155.1,2148.1,899.5,2774.8
concurrency_n5_20260725_112311_kafka_feed4_rep5,kafka,112,0,0,0,0,615.7,2101.9,901.3,2673.7
concurrency_n5_20260725_112311_kafka_feed5_rep1,kafka,145,0,0,0,0,657.2,2171.8,895.2,2793.7
concurrency_n5_20260725_112311_kafka_feed5_rep2,kafka,145,0,0,0,0,146.7,2256.7,890.7,2850.9
concurrency_n5_20260725_112311_kafka_feed5_rep3,kafka,145,0,0,0,0,432.9,2317.9,832.3,2841.6
concurrency_n5_20260725_112311_kafka_feed5_rep4,kafka,145,0,0,0,0,275.3,2233.8,866.9,2855.1
concurrency_n5_20260725_112311_kafka_feed5_rep5,kafka,145,0,0,0,0,340.0,2209.6,832.2,2852.3
concurrency_n5_20260725_112311_redis_feed1_rep1,redis,148,4,0,0,0,-503.3,714.0,180.6,1019.8
concurrency_n5_20260725_112311_redis_feed1_rep2,redis,148,4,0,0,0,-53.4,642.7,172.6,996.5
concurrency_n5_20260725_112311_redis_feed1_rep3,redis,148,4,0,0,0,-335.9,618.7,161.3,876.3
concurrency_n5_20260725_112311_redis_feed1_rep4,redis,148,3,0,0,0,-244.5,641.0,186.5,882.7
concurrency_n5_20260725_112311_redis_feed1_rep5,redis,148,3,0,0,0,-305.4,600.3,152.6,848.7
concurrency_n5_20260725_112311_redis_feed2_rep1,redis,71,1,0,0,0,-27.2,648.0,829.9,1404.4
concurrency_n5_20260725_112311_redis_feed2_rep2,redis,71,0,0,0,0,0.6,694.8,745.9,1473.6
concurrency_n5_20260725_112311_redis_feed2_rep3,redis,71,0,0,0,0,5.9,679.4,700.4,1453.7
concurrency_n5_20260725_112311_redis_feed2_rep4,redis,71,1,0,0,0,-75.1,569.1,140.2,861.6
concurrency_n5_20260725_112311_redis_feed2_rep5,redis,71,1,0,0,0,-122.3,603.0,179.5,959.1
concurrency_n5_20260725_112311_redis_feed3_rep1,redis,121,5,0,0,0,-47.5,577.3,194.4,971.2
concurrency_n5_20260725_112311_redis_feed3_rep2,redis,121,2,0,0,0,-17.6,601.3,148.2,962.9
concurrency_n5_20260725_112311_redis_feed3_rep3,redis,121,1,0,0,0,-66.0,572.9,195.7,1005.1
concurrency_n5_20260725_112311_redis_feed3_rep4,redis,121,3,0,0,0,-62.5,561.5,170.6,1013.9
concurrency_n5_20260725_112311_redis_feed3_rep5,redis,121,1,0,0,0,-9.5,705.1,197.4,970.3
concurrency_n5_20260725_112311_redis_feed4_rep1,redis,112,2,0,0,0,-94.2,729.1,702.3,1441.5
concurrency_n5_20260725_112311_redis_feed4_rep2,redis,112,3,0,0,0,-47.2,713.0,717.3,1437.5
concurrency_n5_20260725_112311_redis_feed4_rep3,redis,112,3,0,0,0,-40.6,673.2,673.9,1290.0
concurrency_n5_20260725_112311_redis_feed4_rep4,redis,112,3,0,0,0,-70.9,645.0,371.5,1176.2
concurrency_n5_20260725_112311_redis_feed4_rep5,redis,112,1,0,0,0,-18.5,688.9,465.5,1294.3
concurrency_n5_20260725_112311_redis_feed5_rep1,redis,145,4,0,0,0,-116.9,561.5,150.1,934.5
concurrency_n5_20260725_112311_redis_feed5_rep2,redis,145,1,0,0,0,-9.2,532.6,141.7,885.5
concurrency_n5_20260725_112311_redis_feed5_rep3,redis,145,1,0,0,0,-12.7,562.9,151.7,936.5
concurrency_n5_20260725_112311_redis_feed5_rep4,redis,145,2,0,0,0,-69.1,704.0,134.6,970.6
concurrency_n5_20260725_112311_redis_feed5_rep5,redis,145,0,0,0,0,3.0,635.6,118.5,862.4
concurrency_n5_20260725_114100_kafka_feed1_rep1,kafka,148,27,0,0,0,-3926.2,1730.6,584.4,2494.0
concurrency_n5_20260725_114100_kafka_feed1_rep2,kafka,148,16,0,0,0,-749.0,1836.1,671.7,2653.9
concurrency_n5_20260725_114100_kafka_feed1_rep3,kafka,148,20,0,0,0,-3314.9,1687.5,630.4,2525.4
concurrency_n5_20260725_114100_kafka_feed1_rep4,kafka,148,15,0,0,0,-1130.3,1980.8,783.7,2909.0
concurrency_n5_20260725_114100_kafka_feed1_rep5,kafka,148,5,0,0,0,-2414.2,1602.1,748.3,2724.3
concurrency_n5_20260725_114100_kafka_feed2_rep1,kafka,71,4,0,0,0,-630.6,1746.2,791.9,2648.9
concurrency_n5_20260725_114100_kafka_feed2_rep2,kafka,71,6,0,0,0,-2613.4,1894.3,684.3,2604.4
concurrency_n5_20260725_114100_kafka_feed2_rep3,kafka,71,5,0,0,0,-690.5,1743.5,628.0,2655.2
concurrency_n5_20260725_114100_kafka_feed2_rep4,kafka,71,10,0,0,0,-2234.1,1713.8,636.6,2852.5
concurrency_n5_20260725_114100_kafka_feed2_rep5,kafka,71,9,0,0,0,-3768.9,1943.5,685.5,2935.0
concurrency_n5_20260725_114100_kafka_feed3_rep1,kafka,121,8,0,0,0,-469.6,1761.2,713.8,2508.5
concurrency_n5_20260725_114100_kafka_feed3_rep2,kafka,121,20,0,0,0,-3643.9,1828.8,639.1,2630.4
concurrency_n5_20260725_114100_kafka_feed3_rep3,kafka,121,8,0,0,0,-676.6,1820.9,645.5,2632.6
concurrency_n5_20260725_114100_kafka_feed3_rep4,kafka,121,16,0,0,0,-3495.9,1645.5,656.4,2577.6
concurrency_n5_20260725_114100_kafka_feed3_rep5,kafka,121,13,0,0,0,-1339.0,1663.1,697.6,2502.5
concurrency_n5_20260725_114100_kafka_feed4_rep1,kafka,112,16,0,0,0,-1431.1,1936.3,738.4,2571.0
concurrency_n5_20260725_114100_kafka_feed4_rep2,kafka,112,20,0,0,0,-4267.5,1843.3,716.6,2822.0
concurrency_n5_20260725_114100_kafka_feed4_rep3,kafka,112,6,0,0,0,-795.2,1928.0,764.3,2865.5
concurrency_n5_20260725_114100_kafka_feed4_rep4,kafka,112,9,0,0,0,-1536.6,1762.7,719.4,2724.7
concurrency_n5_20260725_114100_kafka_feed4_rep5,kafka,112,9,0,0,0,-1146.8,1819.0,710.4,2557.7
concurrency_n5_20260725_114100_kafka_feed5_rep1,kafka,145,14,0,0,0,-2227.3,1701.5,633.2,2570.2
concurrency_n5_20260725_114100_kafka_feed5_rep2,kafka,145,15,0,0,0,-4437.5,1754.1,691.6,2638.9
concurrency_n5_20260725_114100_kafka_feed5_rep3,kafka,145,10,0,0,0,-2428.1,1789.8,685.6,2638.3
concurrency_n5_20260725_114100_kafka_feed5_rep4,kafka,145,17,0,0,0,-1971.0,1853.3,622.6,2586.5
concurrency_n5_20260725_114100_kafka_feed5_rep5,kafka,145,10,0,0,0,-2293.1,1833.5,673.7,2529.5
concurrency_n5_20260725_114100_redis_feed1_rep1,redis,148,18,0,0,0,-2885.8,665.8,654.2,1360.1
concurrency_n5_20260725_114100_redis_feed1_rep2,redis,148,21,0,0,0,-2903.7,477.4,243.0,1154.2
concurrency_n5_20260725_114100_redis_feed1_rep3,redis,148,16,0,0,0,-2049.4,557.8,347.8,1195.3
concurrency_n5_20260725_114100_redis_feed1_rep4,redis,148,20,0,0,0,-2622.4,472.5,510.5,1270.5
concurrency_n5_20260725_114100_redis_feed1_rep5,redis,148,16,0,0,0,-2763.2,550.6,464.3,1158.7
concurrency_n5_20260725_114100_redis_feed2_rep1,redis,71,3,0,0,0,-594.7,496.7,668.9,1167.4
concurrency_n5_20260725_114100_redis_feed2_rep2,redis,71,11,0,0,0,-1882.3,525.8,266.9,1252.6
concurrency_n5_20260725_114100_redis_feed2_rep3,redis,71,12,0,0,0,-2252.8,512.7,607.4,1379.9
concurrency_n5_20260725_114100_redis_feed2_rep4,redis,71,9,0,0,0,-2879.2,543.7,595.2,1149.6
concurrency_n5_20260725_114100_redis_feed2_rep5,redis,71,8,0,0,0,-1768.0,478.8,217.1,1098.9
concurrency_n5_20260725_114100_redis_feed3_rep1,redis,121,10,0,0,0,-1699.1,683.2,524.8,1365.8
concurrency_n5_20260725_114100_redis_feed3_rep2,redis,121,11,0,0,0,-975.3,498.4,463.6,1216.4
concurrency_n5_20260725_114100_redis_feed3_rep3,redis,121,10,0,0,0,-2478.3,527.2,467.7,1278.4
concurrency_n5_20260725_114100_redis_feed3_rep4,redis,121,5,0,0,0,-1159.9,586.1,625.8,1344.2
concurrency_n5_20260725_114100_redis_feed3_rep5,redis,121,11,0,0,0,-2828.8,548.2,572.8,1278.3
concurrency_n5_20260725_114100_redis_feed4_rep1,redis,112,18,0,0,0,-4885.3,344.2,564.4,1275.6
concurrency_n5_20260725_114100_redis_feed4_rep2,redis,112,13,0,0,0,-2657.4,497.8,471.2,1138.4
concurrency_n5_20260725_114100_redis_feed4_rep3,redis,112,17,0,0,0,-2611.5,651.6,407.6,1345.0
concurrency_n5_20260725_114100_redis_feed4_rep4,redis,112,19,0,0,0,-3670.5,535.6,482.0,1311.9
concurrency_n5_20260725_114100_redis_feed4_rep5,redis,112,11,0,0,0,-2741.4,466.0,284.2,975.7
concurrency_n5_20260725_114100_redis_feed5_rep1,redis,145,12,0,0,0,-2144.0,530.0,490.9,1196.1
concurrency_n5_20260725_114100_redis_feed5_rep2,redis,145,8,0,0,0,-2422.1,545.0,534.2,1187.2
concurrency_n5_20260725_114100_redis_feed5_rep3,redis,145,24,0,0,0,-2421.9,567.5,164.2,1222.9
concurrency_n5_20260725_114100_redis_feed5_rep4,redis,145,12,0,0,0,-2810.6,438.8,211.5,879.7
concurrency_n5_20260725_114100_redis_feed5_rep5,redis,145,21,0,0,0,-3036.9,483.5,192.5,1174.5
concurrency_n5_20260725_115849_kafka_feed1_rep1,kafka,148,0,0,0,0,620.3,2066.8,893.5,2847.5
concurrency_n5_20260725_115849_kafka_feed1_rep2,kafka,148,0,0,0,0,220.5,2310.2,890.8,2854.6
concurrency_n5_20260725_115849_kafka_feed1_rep3,kafka,148,5,0,0,0,-169.5,2249.2,849.5,2829.3
concurrency_n5_20260725_115849_kafka_feed1_rep4,kafka,148,0,0,0,0,563.8,2193.6,848.0,2683.8
concurrency_n5_20260725_115849_kafka_feed1_rep5,kafka,148,0,0,0,0,156.9,2278.1,857.3,2817.6
concurrency_n5_20260725_115849_kafka_feed2_rep1,kafka,71,0,0,0,0,620.4,2149.9,882.3,2698.4
concurrency_n5_20260725_115849_kafka_feed2_rep2,kafka,71,0,0,0,0,43.4,2234.8,852.2,2892.7
concurrency_n5_20260725_115849_kafka_feed2_rep3,kafka,71,5,0,0,0,-27745.2,2191.1,831.2,3042.3
concurrency_n5_20260725_115849_kafka_feed2_rep4,kafka,71,0,0,0,0,653.0,2205.9,893.2,2779.0
concurrency_n5_20260725_115849_kafka_feed2_rep5,kafka,71,0,0,0,0,641.2,2228.5,915.1,2828.9
concurrency_n5_20260725_115849_kafka_feed3_rep1,kafka,121,0,0,0,0,296.4,2267.4,889.4,2758.8
concurrency_n5_20260725_115849_kafka_feed3_rep2,kafka,121,5,0,0,0,-599.2,2028.1,862.2,2609.9
concurrency_n5_20260725_115849_kafka_feed3_rep3,kafka,121,0,0,0,0,684.2,2199.6,902.9,2790.5
concurrency_n5_20260725_115849_kafka_feed3_rep4,kafka,121,0,0,0,0,500.4,2093.4,863.5,2586.3
concurrency_n5_20260725_115849_kafka_feed3_rep5,kafka,121,0,0,0,0,516.3,2156.3,867.0,2653.5
concurrency_n5_20260725_115849_kafka_feed4_rep1,kafka,112,5,0,0,0,-184.1,2369.2,922.8,2864.0
concurrency_n5_20260725_115849_kafka_feed4_rep2,kafka,112,5,0,0,0,-448.0,2171.5,864.5,2690.6
concurrency_n5_20260725_115849_kafka_feed4_rep3,kafka,112,0,0,0,0,600.8,2205.8,904.3,2858.6
concurrency_n5_20260725_115849_kafka_feed4_rep4,kafka,112,3,0,0,0,-49.5,2023.0,889.9,2678.1
concurrency_n5_20260725_115849_kafka_feed4_rep5,kafka,112,5,0,0,0,-124.9,2216.5,904.7,2809.4
concurrency_n5_20260725_115849_kafka_feed5_rep1,kafka,145,5,0,0,0,-102.0,2191.9,906.1,2795.0
concurrency_n5_20260725_115849_kafka_feed5_rep2,kafka,145,5,0,0,0,-211.9,2276.2,837.1,2903.8
concurrency_n5_20260725_115849_kafka_feed5_rep3,kafka,145,0,0,0,0,16.3,2354.1,919.0,2915.7
