run_id,campaign,started,backend,config,feeds,speedup,plan,host,git_head,n_code_files,n_produced,n_consumed,n_matched,transport_median_ms,tti_median_ms,n_negative_transport,frac_negative_transport,transport_integrity,used_by,load_bearing,load_bearing_why
concurrency_n5_20260725_082215_kafka_feed1_rep5,concurrency,2026-07-25T08:22:15Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.875992,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_082215_kafka_feed2_rep1,concurrency,2026-07-25T08:22:15Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.934086,,5,0.070423,condemned,,yes,condition:depth
concurrency_n5_20260725_082215_kafka_feed2_rep2,concurrency,2026-07-25T08:22:15Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.896078,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_082215_kafka_feed2_rep3,concurrency,2026-07-25T08:22:15Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.908487,,5,0.070423,condemned,,yes,condition:depth
concurrency_n5_20260725_082215_kafka_feed2_rep4,concurrency,2026-07-25T08:22:15Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.860242,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_082215_kafka_feed2_rep5,concurrency,2026-07-25T08:22:15Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.902347,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_082215_kafka_feed3_rep1,concurrency,2026-07-25T08:22:15Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.860815,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_082215_kafka_feed3_rep2,concurrency,2026-07-25T08:22:15Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.93716,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_082215_kafka_feed3_rep3,concurrency,2026-07-25T08:22:15Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.924122,,5,0.041322,condemned,,yes,condition:depth
concurrency_n5_20260725_082215_kafka_feed3_rep4,concurrency,2026-07-25T08:22:15Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.937001,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_082215_kafka_feed3_rep5,concurrency,2026-07-25T08:22:15Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.925393,,2,0.016529,condemned,,yes,condition:depth
concurrency_n5_20260725_082215_kafka_feed4_rep1,concurrency,2026-07-25T08:22:15Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.926144,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_082215_kafka_feed4_rep2,concurrency,2026-07-25T08:22:15Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.924001,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_082215_kafka_feed4_rep3,concurrency,2026-07-25T08:22:15Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.964618,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_082215_kafka_feed4_rep4,concurrency,2026-07-25T08:22:15Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.928647,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_082215_kafka_feed4_rep5,concurrency,2026-07-25T08:22:15Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.883058,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_082215_kafka_feed5_rep1,concurrency,2026-07-25T08:22:15Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.857028,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_082215_kafka_feed5_rep2,concurrency,2026-07-25T08:22:15Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.844571,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_082215_kafka_feed5_rep3,concurrency,2026-07-25T08:22:15Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.907847,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_082215_kafka_feed5_rep4,concurrency,2026-07-25T08:22:15Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.92316,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_082215_kafka_feed5_rep5,concurrency,2026-07-25T08:22:15Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.856027,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_082215_redis_feed1_rep1,concurrency,2026-07-25T08:22:15Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.16074,,4,0.027027,condemned,,yes,condition:depth
concurrency_n5_20260725_082215_redis_feed1_rep2,concurrency,2026-07-25T08:22:15Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.161867,,3,0.02027,condemned,,yes,condition:depth
concurrency_n5_20260725_082215_redis_feed1_rep3,concurrency,2026-07-25T08:22:15Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.173239,,7,0.047297,condemned,,yes,condition:depth
concurrency_n5_20260725_082215_redis_feed1_rep4,concurrency,2026-07-25T08:22:15Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.15388,,5,0.033784,condemned,,yes,condition:depth
concurrency_n5_20260725_082215_redis_feed1_rep5,concurrency,2026-07-25T08:22:15Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.144104,,6,0.040541,condemned,,yes,condition:depth
concurrency_n5_20260725_082215_redis_feed2_rep1,concurrency,2026-07-25T08:22:15Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.793201,,2,0.028169,condemned,,yes,condition:depth
concurrency_n5_20260725_082215_redis_feed2_rep2,concurrency,2026-07-25T08:22:15Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.741161,,1,0.014085,condemned,,yes,condition:depth
concurrency_n5_20260725_082215_redis_feed2_rep3,concurrency,2026-07-25T08:22:15Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.688752,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_082215_redis_feed2_rep4,concurrency,2026-07-25T08:22:15Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.131842,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_082215_redis_feed2_rep5,concurrency,2026-07-25T08:22:15Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.149689,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_082215_redis_feed3_rep1,concurrency,2026-07-25T08:22:15Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.212384,,3,0.024793,condemned,,yes,condition:depth
concurrency_n5_20260725_082215_redis_feed3_rep2,concurrency,2026-07-25T08:22:15Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.152433,,2,0.016529,condemned,,yes,condition:depth
concurrency_n5_20260725_082215_redis_feed3_rep3,concurrency,2026-07-25T08:22:15Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.184571,,5,0.041322,condemned,,yes,condition:depth
concurrency_n5_20260725_082215_redis_feed3_rep4,concurrency,2026-07-25T08:22:15Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.180636,,1,0.008264,usable,,yes,condition:depth
concurrency_n5_20260725_082215_redis_feed3_rep5,concurrency,2026-07-25T08:22:15Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.187606,,2,0.016529,condemned,,yes,condition:depth
concurrency_n5_20260725_082215_redis_feed4_rep1,concurrency,2026-07-25T08:22:15Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.674525,,2,0.017857,condemned,,yes,condition:depth
concurrency_n5_20260725_082215_redis_feed4_rep2,concurrency,2026-07-25T08:22:15Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.746435,,5,0.044643,condemned,,yes,condition:depth
concurrency_n5_20260725_082215_redis_feed4_rep3,concurrency,2026-07-25T08:22:15Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.793893,,1,0.008929,usable,,yes,condition:depth
concurrency_n5_20260725_082215_redis_feed4_rep4,concurrency,2026-07-25T08:22:15Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.383576,,4,0.035714,condemned,,yes,condition:depth
concurrency_n5_20260725_082215_redis_feed4_rep5,concurrency,2026-07-25T08:22:15Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.148913,,7,0.0625,condemned,,yes,condition:depth
concurrency_n5_20260725_082215_redis_feed5_rep1,concurrency,2026-07-25T08:22:15Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.138923,,4,0.027586,condemned,,yes,condition:depth
concurrency_n5_20260725_082215_redis_feed5_rep2,concurrency,2026-07-25T08:22:15Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.140284,,1,0.006897,usable,,yes,condition:depth
concurrency_n5_20260725_082215_redis_feed5_rep3,concurrency,2026-07-25T08:22:15Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.158472,,4,0.027586,condemned,,yes,condition:depth
concurrency_n5_20260725_082215_redis_feed5_rep4,concurrency,2026-07-25T08:22:15Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.109818,,3,0.02069,condemned,,yes,condition:depth
concurrency_n5_20260725_082215_redis_feed5_rep5,concurrency,2026-07-25T08:22:15Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.13731,,1,0.006897,usable,,yes,condition:depth
concurrency_n5_20260725_091800_kafka_feed1_rep1,concurrency,2026-07-25T09:18:00Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.716765,,1,0.006757,usable,,yes,condition:depth
concurrency_n5_20260725_091800_kafka_feed1_rep2,concurrency,2026-07-25T09:18:00Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.669888,,4,0.027027,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_kafka_feed1_rep3,concurrency,2026-07-25T09:18:00Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.685171,,5,0.033784,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_kafka_feed1_rep4,concurrency,2026-07-25T09:18:00Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.631335,,3,0.02027,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_kafka_feed1_rep5,concurrency,2026-07-25T09:18:00Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.693959,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_091800_kafka_feed2_rep1,concurrency,2026-07-25T09:18:00Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.717606,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_091800_kafka_feed2_rep2,concurrency,2026-07-25T09:18:00Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.709424,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_091800_kafka_feed2_rep3,concurrency,2026-07-25T09:18:00Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.689162,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_091800_kafka_feed2_rep4,concurrency,2026-07-25T09:18:00Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.6943,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_091800_kafka_feed2_rep5,concurrency,2026-07-25T09:18:00Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.660519,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_091800_kafka_feed3_rep1,concurrency,2026-07-25T09:18:00Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.764908,,2,0.016529,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_kafka_feed3_rep2,concurrency,2026-07-25T09:18:00Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.678846,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_091800_kafka_feed3_rep3,concurrency,2026-07-25T09:18:00Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.665376,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_091800_kafka_feed3_rep4,concurrency,2026-07-25T09:18:00Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.677966,,2,0.016529,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_kafka_feed3_rep5,concurrency,2026-07-25T09:18:00Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.650072,,5,0.041322,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_kafka_feed4_rep1,concurrency,2026-07-25T09:18:00Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.751127,,3,0.026786,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_kafka_feed4_rep2,concurrency,2026-07-25T09:18:00Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.709994,,1,0.008929,usable,,yes,condition:depth
concurrency_n5_20260725_091800_kafka_feed4_rep3,concurrency,2026-07-25T09:18:00Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.712148,,16,0.142857,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_kafka_feed4_rep4,concurrency,2026-07-25T09:18:00Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.732213,,7,0.0625,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_kafka_feed4_rep5,concurrency,2026-07-25T09:18:00Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.73368,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_091800_kafka_feed5_rep1,concurrency,2026-07-25T09:18:00Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.640878,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_091800_kafka_feed5_rep2,concurrency,2026-07-25T09:18:00Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.706139,,2,0.013793,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_kafka_feed5_rep3,concurrency,2026-07-25T09:18:00Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.731597,,5,0.034483,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_kafka_feed5_rep4,concurrency,2026-07-25T09:18:00Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.64183,,2,0.013793,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_kafka_feed5_rep5,concurrency,2026-07-25T09:18:00Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.649361,,2,0.013793,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_redis_feed1_rep1,concurrency,2026-07-25T09:18:00Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.124325,,13,0.087838,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_redis_feed1_rep2,concurrency,2026-07-25T09:18:00Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.105647,,14,0.094595,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_redis_feed1_rep3,concurrency,2026-07-25T09:18:00Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.136688,,14,0.094595,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_redis_feed1_rep4,concurrency,2026-07-25T09:18:00Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.159002,,10,0.067568,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_redis_feed1_rep5,concurrency,2026-07-25T09:18:00Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.131381,,16,0.108108,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_redis_feed2_rep1,concurrency,2026-07-25T09:18:00Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.190421,,4,0.056338,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_redis_feed2_rep2,concurrency,2026-07-25T09:18:00Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.18355,,5,0.070423,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_redis_feed2_rep3,concurrency,2026-07-25T09:18:00Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.529109,,9,0.126761,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_redis_feed2_rep4,concurrency,2026-07-25T09:18:00Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.161847,,4,0.056338,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_redis_feed2_rep5,concurrency,2026-07-25T09:18:00Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.152042,,4,0.056338,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_redis_feed3_rep1,concurrency,2026-07-25T09:18:00Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.149118,,8,0.066116,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_redis_feed3_rep2,concurrency,2026-07-25T09:18:00Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.166175,,5,0.041322,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_redis_feed3_rep3,concurrency,2026-07-25T09:18:00Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.151692,,9,0.07438,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_redis_feed3_rep4,concurrency,2026-07-25T09:18:00Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.169709,,10,0.082645,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_redis_feed3_rep5,concurrency,2026-07-25T09:18:00Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.140425,,9,0.07438,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_redis_feed4_rep1,concurrency,2026-07-25T09:18:00Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.153209,,7,0.0625,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_redis_feed4_rep2,concurrency,2026-07-25T09:18:00Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.149413,,10,0.089286,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_redis_feed4_rep3,concurrency,2026-07-25T09:18:00Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.226246,,14,0.125,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_redis_feed4_rep4,concurrency,2026-07-25T09:18:00Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.355272,,3,0.026786,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_redis_feed4_rep5,concurrency,2026-07-25T09:18:00Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.113978,,10,0.089286,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_redis_feed5_rep1,concurrency,2026-07-25T09:18:00Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.113784,,21,0.144828,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_redis_feed5_rep2,concurrency,2026-07-25T09:18:00Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.101816,,12,0.082759,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_redis_feed5_rep3,concurrency,2026-07-25T09:18:00Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.115427,,7,0.048276,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_redis_feed5_rep4,concurrency,2026-07-25T09:18:00Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.117369,,22,0.151724,condemned,,yes,condition:depth
concurrency_n5_20260725_091800_redis_feed5_rep5,concurrency,2026-07-25T09:18:00Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.125481,,17,0.117241,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_kafka_feed1_rep1,concurrency,2026-07-25T09:35:48Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.615149,,9,0.060811,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_kafka_feed1_rep2,concurrency,2026-07-25T09:35:48Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.671054,,3,0.02027,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_kafka_feed1_rep3,concurrency,2026-07-25T09:35:48Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.664104,,4,0.027027,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_kafka_feed1_rep4,concurrency,2026-07-25T09:35:48Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.657112,,5,0.033784,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_kafka_feed1_rep5,concurrency,2026-07-25T09:35:48Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.643608,,12,0.081081,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_kafka_feed2_rep1,concurrency,2026-07-25T09:35:48Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.660428,,3,0.042254,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_kafka_feed2_rep2,concurrency,2026-07-25T09:35:48Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.638875,,0,0.0,usable,,yes,condition:depth
concurrency_n5_20260725_093548_kafka_feed2_rep3,concurrency,2026-07-25T09:35:48Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.606255,,4,0.056338,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_kafka_feed2_rep4,concurrency,2026-07-25T09:35:48Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.587997,,1,0.014085,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_kafka_feed2_rep5,concurrency,2026-07-25T09:35:48Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,109,71,71,0.640238,,5,0.070423,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_kafka_feed3_rep1,concurrency,2026-07-25T09:35:48Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.609601,,3,0.024793,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_kafka_feed3_rep2,concurrency,2026-07-25T09:35:48Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.68048,,6,0.049587,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_kafka_feed3_rep3,concurrency,2026-07-25T09:35:48Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.652976,,1,0.008264,usable,,yes,condition:depth
concurrency_n5_20260725_093548_kafka_feed3_rep4,concurrency,2026-07-25T09:35:48Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.684565,,7,0.057851,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_kafka_feed3_rep5,concurrency,2026-07-25T09:35:48Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,121,121,121,0.591133,,7,0.057851,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_kafka_feed4_rep1,concurrency,2026-07-25T09:35:48Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.764929,,1,0.008929,usable,,yes,condition:depth
concurrency_n5_20260725_093548_kafka_feed4_rep2,concurrency,2026-07-25T09:35:48Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.662848,,3,0.026786,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_kafka_feed4_rep3,concurrency,2026-07-25T09:35:48Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.674895,,4,0.035714,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_kafka_feed4_rep4,concurrency,2026-07-25T09:35:48Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.676208,,6,0.053571,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_kafka_feed4_rep5,concurrency,2026-07-25T09:35:48Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,112,112,112,0.672662,,1,0.008929,usable,,yes,condition:depth
concurrency_n5_20260725_093548_kafka_feed5_rep1,concurrency,2026-07-25T09:35:48Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.64864,,8,0.055172,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_kafka_feed5_rep2,concurrency,2026-07-25T09:35:48Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.664214,,4,0.027586,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_kafka_feed5_rep3,concurrency,2026-07-25T09:35:48Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.58988,,4,0.027586,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_kafka_feed5_rep4,concurrency,2026-07-25T09:35:48Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.593836,,4,0.027586,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_kafka_feed5_rep5,concurrency,2026-07-25T09:35:48Z,kafka,kafka-single,5,0.008333,replay_plan.csv,sbl-drv,,4,145,145,145,0.630562,,8,0.055172,condemned,,yes,condition:depth
concurrency_n5_20260725_093548_redis_feed1_rep1,concurrency,2026-07-25T09:35:48Z,redis,redis,5,0.008333,replay_plan.csv,sbl-drv,,4,148,148,148,0.141496,,15,0.101351,condemned,,yes,condition:depth
