run_id,campaign,started,backend,config,feeds,speedup,plan,host,git_head,n_code_files,n_produced,n_consumed,n_matched,transport_median_ms,tti_median_ms,n_negative_transport,frac_negative_transport,integrity,used_by,load_bearing,load_bearing_why
concurrency_n20_20260617_220558_redis_feed17_rep2,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,7347.927,,24,0.005375,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed17_rep3,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,9739.199,,2,0.000448,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed18_rep1,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,9770.4321,,1,0.000224,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed18_rep2,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,7346.4824,,15,0.003359,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed18_rep3,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,8382.1762,,0,0.0,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed19_rep1,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,8844.6129,,2,0.000448,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed19_rep2,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,3182.4031,,8,0.001792,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed19_rep3,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,7105.2965,,15,0.003359,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed1_rep1,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,8053.0209,,7,0.001568,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed1_rep2,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,10306.3044,,22,0.004927,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed1_rep3,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,9823.3176,,3,0.000672,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed20_rep1,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,12067.104,,0,0.0,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed20_rep2,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,9855.9425,,8,0.001792,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed20_rep3,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,12017.8744,,6,0.001344,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed2_rep1,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,8314.7556,,14,0.003135,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed2_rep2,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,9757.1693,,26,0.005823,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed2_rep3,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,10992.3389,,2,0.000448,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed3_rep1,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,6880.1516,,15,0.003359,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed3_rep2,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,8011.4252,,1,0.000224,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed3_rep3,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,9194.0005,,48,0.01075,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed4_rep1,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,8086.5368,,3,0.000672,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed4_rep2,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,14571.9016,,12,0.002688,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed4_rep3,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,12668.0057,,5,0.00112,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed5_rep1,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,11684.9254,,3,0.000672,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed5_rep2,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,9291.0569,,2,0.000448,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed5_rep3,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,13707.4337,,24,0.005375,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed6_rep1,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,11626.856,,1,0.000224,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed6_rep2,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,9583.4143,,0,0.0,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed6_rep3,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,12463.6865,,0,0.0,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed7_rep1,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,9488.737,,1,0.000224,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed7_rep2,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,10111.2996,,10,0.00224,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed7_rep3,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,7883.2034,,2,0.000448,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed8_rep1,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,4106.4018,,2,0.000448,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed8_rep2,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,12214.1503,,13,0.002912,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed8_rep3,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,12805.2102,,32,0.007167,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed9_rep1,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,12606.0362,,3,0.000672,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed9_rep2,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,12418.9574,,3,0.000672,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_220558_redis_feed9_rep3,concurrency,2026-06-17T22:05:58Z,redis,redis-single,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,7719.7851,,6,0.001344,usable,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_221937_kafka_feed10_rep1,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,3.4286,,209,0.046809,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_221937_kafka_feed10_rep2,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,,0,,,,,,not-assessed,,no,
concurrency_n20_20260617_221937_kafka_feed10_rep3,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n20_20260617_221937_kafka_feed11_rep1,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n20_20260617_221937_kafka_feed11_rep2,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n20_20260617_221937_kafka_feed11_rep3,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n20_20260617_221937_kafka_feed12_rep1,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n20_20260617_221937_kafka_feed12_rep2,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n20_20260617_221937_kafka_feed12_rep3,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n20_20260617_221937_kafka_feed13_rep1,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n20_20260617_221937_kafka_feed13_rep2,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n20_20260617_221937_kafka_feed13_rep3,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,3.8509,,158,0.035386,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_221937_kafka_feed14_rep1,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n20_20260617_221937_kafka_feed14_rep2,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n20_20260617_221937_kafka_feed14_rep3,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n20_20260617_221937_kafka_feed15_rep1,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n20_20260617_221937_kafka_feed15_rep2,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n20_20260617_221937_kafka_feed15_rep3,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n20_20260617_221937_kafka_feed16_rep1,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,,0,,,,,,not-assessed,,no,
concurrency_n20_20260617_221937_kafka_feed16_rep2,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,,0,,,,,,not-assessed,,no,
concurrency_n20_20260617_221937_kafka_feed16_rep3,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,2.6143,,307,0.068757,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_221937_kafka_feed17_rep1,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n20_20260617_221937_kafka_feed17_rep2,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,,0,,,,,,not-assessed,,no,
concurrency_n20_20260617_221937_kafka_feed17_rep3,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n20_20260617_221937_kafka_feed18_rep1,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,3.1593,,289,0.064726,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_221937_kafka_feed18_rep2,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n20_20260617_221937_kafka_feed18_rep3,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n20_20260617_221937_kafka_feed19_rep1,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n20_20260617_221937_kafka_feed19_rep2,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,,0,,,,,,not-assessed,,no,
concurrency_n20_20260617_221937_kafka_feed19_rep3,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n20_20260617_221937_kafka_feed1_rep1,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,3.7904,,441,0.098768,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_221937_kafka_feed1_rep2,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,2.2565,,317,0.070997,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_221937_kafka_feed1_rep3,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n20_20260617_221937_kafka_feed20_rep1,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n20_20260617_221937_kafka_feed20_rep2,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,,0,,,,,,not-assessed,,no,
concurrency_n20_20260617_221937_kafka_feed20_rep3,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,3.9695,,156,0.034938,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_221937_kafka_feed2_rep1,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,4.5529,,125,0.027996,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_221937_kafka_feed2_rep2,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n20_20260617_221937_kafka_feed2_rep3,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n20_20260617_221937_kafka_feed3_rep1,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n20_20260617_221937_kafka_feed3_rep2,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,1.0726,,457,0.102352,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_221937_kafka_feed3_rep3,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n20_20260617_221937_kafka_feed4_rep1,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,,0,,,,,,not-assessed,,no,
concurrency_n20_20260617_221937_kafka_feed4_rep2,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,4465,4465,3.9976,,315,0.070549,condemned,integrity_windows/clock_integrity_by_run.csv;realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:integrity_windows/clock_integrity_by_run.csv
concurrency_n20_20260617_221937_kafka_feed4_rep3,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,4465,0,0,,,0,,no-matched-events,realtime_concurrency/realtime_concurrency_by_run.csv,yes,aggregate:realtime_concurrency/realtime_concurrency_by_run.csv
concurrency_n20_20260617_221937_kafka_feed5_rep1,concurrency,2026-06-17T22:19:37Z,kafka,kafka,20,10,combined_plan.csv,,381cd3341c08,4,,0,,,,,,not-assessed,,no,
